,f,tt_up,tt_down,tr_up,tr_down,tb_up,tb_down,tp_up,il
139,2.7031191e-12,2.8432836473554667e-06,-3.302349879367716e-06,8.551131238786575e-08,-3.472687985418733e-06,5.452128033755253e-06,-2.893256761053922e-06,9.732407366190456e-08,-3.28823302093997e-06
140,2.7225660000000003e-12,2.8842415520146357e-06,-3.313820445748635e-06,1.0223529288144271e-07,-3.482473285227106e-06,5.503897766843307e-06,-2.908237302278129e-06,1.1790411482676427e-07,-3.3000399997575787e-06
141,2.7420129000000004e-12,2.925413865061617e-06,-3.3252756210336617e-06,1.189870991788039e-07,-3.4922332342338275e-06,5.555907554209309e-06,-2.9231262630390513e-06,1.3894096297802227e-07,-3.311804885557119e-06
142,2.7614598e-12,2.9667857917327605e-06,-3.336678938044096e-06,1.357759581049409e-07,-3.501944860681711e-06,5.60812348094403e-06,-2.9380211518117378e-06,1.604018068677608e-07,-3.3235281253511306e-06
143,2.7809067000000002e-12,3.008354515184714e-06,-3.348067426726169e-06,1.5260978325013248e-07,-3.511683478526714e-06,5.66052635679321e-06,-2.9528209126200217e-06,1.8224697531530793e-07,-3.335210158295876e-06
144,2.8003536000000003e-12,3.050120470794173e-06,-3.359413159829874e-06,1.6946167050960181e-07,-3.5213751799105546e-06,5.713123707243325e-06,-2.967539806726557e-06,2.0449320432597333e-07,-3.346851415883293e-06
145,2.8198005e-12,3.0921017705499805e-06,-3.3707428185420256e-06,1.8636490992991129e-07,-3.531056520169914e-06,5.7659538900293494e-06,-2.982216572471441e-06,2.271814859388091e-07,-3.3584523221269645e-06
146,2.8392474000000006e-12,3.1342771646257625e-06,-3.382014238022071e-06,2.032899925170358e-07,-3.5407346651746744e-06,5.818945131046567e-06,-2.996835909687851e-06,2.502200709756792e-07,-3.3700132937423263e-06
147,2.8586943000000003e-12,3.176657594010895e-06,-3.393243984709342e-06,2.202611979334202e-07,-3.5503825387436093e-06,5.872143821191059e-06,-3.011403694252765e-06,2.7364159070135774e-07,-3.3815347403213236e-06
148,2.8781412000000004e-12,3.2192375359861127e-06,-3.404477418074435e-06,2.3726246363406097e-07,-3.560018169470434e-06,5.9255721491710585e-06,-3.0259003667215297e-06,2.9743387427882817e-07,-3.3930170645017396e-06
149,2.8975881e-12,3.2620228542636576e-06,-3.4156584626793616e-06,2.5429728486312773e-07,-3.569627051427438e-06,5.979179974977979e-06,-3.040336826136847e-06,3.2159525208110214e-07,-3.404460662131375e-06
150,2.917035e-12,3.305019138884699e-06,-3.4267974720435067e-06,2.71373062575877e-07,-3.5792588706152465e-06,6.032995941055923e-06,-3.0547382821475145e-06,3.46087286827295e-07,-3.415865922427284e-06
151,2.9364819000000003e-12,3.348215051797183e-06,-3.4379379167061545e-06,2.884856214625935e-07,-3.5888484026338295e-06,6.087013711790527e-06,-3.069066635293422e-06,3.709980590598123e-07,-3.4272332281302366e-06
152,2.9559288000000004e-12,3.3916146533811326e-06,-3.4489917876528416e-06,3.056362890365675e-07,-3.598419871651255e-06,6.141240678395181e-06,-3.083341089433235e-06,3.962336942027527e-07,-3.4385629556545858e-06
153,2.9753757e-12,3.4352358148721376e-06,-3.460070705731726e-06,3.228119126292417e-07,-3.6079741289240017e-06,6.195640880092231e-06,-3.0975542059894437e-06,4.218273426079483e-07,-3.4498554752337093e-06
154,2.9948226000000002e-12,3.479046317760725e-06,-3.4711012365214347e-06,3.4003381971336844e-07,-3.6175072457540503e-06,6.250264533837693e-06,-3.111714378256476e-06,4.477560530380753e-07,-3.4611111510611732e-06
155,3.0142695e-12,3.5230692997316424e-06,-3.4820986234088068e-06,3.572900299715839e-07,-3.6270635669595606e-06,6.305094586376714e-06,-3.125790051856714e-06,4.7403358606468907e-07,-3.472330341427785e-06
156,3.0337164000000005e-12,3.567311187442775e-06,-3.4930621165060224e-06,3.7457970642670164e-07,-3.6365589880400235e-06,6.360159540065135e-06,-3.139871061398201e-06,5.006230548193979e-07,-3.483513398854668e-06
157,3.0531633e-12,3.6117463100120826e-06,-3.503968290637466e-06,3.9189778388215555e-07,-3.6460421183399376e-06,6.415401619420535e-06,-3.1538398517556025e-06,5.275989956902081e-07,-3.494660670222504e-06
158,3.0726102000000003e-12,3.6564042162606857e-06,-3.514876566537029e-06,4.092668720181146e-07,-3.655539372103515e-06,6.470822373422017e-06,-3.1677976071869705e-06,5.548972176720061e-07,-3.505772496897082e-06
159,3.0920571e-12,3.7012596472089595e-06,-3.5257631733572394e-06,4.266666487271795e-07,-3.664999938370999e-06,6.526472210292578e-06,-3.1816706257379428e-06,5.825084803979123e-07,-3.5168492148512706e-06
160,3.111504e-12,3.746338829403746e-06,-3.536599967198411e-06,4.44098622371121e-07,-3.674464596058937e-06,6.582329417825998e-06,-3.1954751562813113e-06,6.104649275163207e-07,-3.5278911547835487e-06
161,3.1309509000000002e-12,3.7916244188925073e-06,-3.547409373203352e-06,4.6157945788624705e-07,-3.6838971956933503e-06,6.638411110569667e-06,-3.2092798467071762e-06,6.387436802612843e-07,-3.538898642233202e-06
162,3.1503978e-12,3.837111823340923e-06,-3.558185629301565e-06,4.790895246503263e-07,-3.6933274408604964e-06,6.694672592697137e-06,-3.2229958544511275e-06,6.673364285640165e-07,-3.549871997692311e-06
163,3.1698447000000004e-12,3.88281569285323e-06,-3.5689297150269083e-06,4.966332266662842e-07,-3.7027390305071983e-06,6.75113431152642e-06,-3.2366643938962652e-06,6.962990406736729e-07,-3.5608115367146296e-06
164,3.1892916000000006e-12,3.928743934333286e-06,-3.57965318637577e-06,5.142134470995071e-07,-3.712110472545247e-06,6.807814938051121e-06,-3.250282109064011e-06,7.255484457685023e-07,-3.57171757002146e-06
165,3.2087385000000003e-12,3.974867691640749e-06,-3.5903477335774224e-06,5.318274980735664e-07,-3.7214956110125104e-06,6.864732626391892e-06,-3.263831015787049e-06,7.55150995588103e-07,-3.5825904036046323e-06
166,3.2281854000000004e-12,4.021210025339949e-06,-3.6010324038394467e-06,5.494844108452549e-07,-3.7308523179154197e-06,6.921820308578582e-06,-3.277345054321206e-06,7.850467628493023e-07,-3.593430338826676e-06
167,3.2476323e-12,4.067766614888309e-06,-3.611657362406225e-06,5.671843739994187e-07,-3.740196681135612e-06,6.979123768419302e-06,-3.290793797411448e-06,8.152894105929487e-07,-3.6042376725182817e-06
168,3.2670792e-12,4.114537777785903e-06,-3.6222568915210134e-06,5.849183921247162e-07,-3.7495169003179615e-06,7.0366398248660515e-06,-3.3041905978104197e-06,8.458283521502216e-07,-3.615012697073138e-06
169,3.2865261000000007e-12,4.161529630399299e-06,-3.632843237828761e-06,6.026854735652423e-07,-3.7588390125856364e-06,7.094350860005519e-06,-3.3175663408325916e-06,8.766794646395538e-07,-3.625755700540234e-06
170,3.305973e-12,4.208729059194105e-06,-3.6434044447940427e-06,6.204937709954977e-07,-3.7681255215767758e-06,7.152283909223343e-06,-3.3308491034820827e-06,9.078782572375324e-07,-3.6364669667137083e-06
171,3.3254199000000005e-12,4.2561402039019275e-06,-3.6539415164522374e-06,6.383360027404769e-07,-3.7774423115650424e-06,7.210439219621715e-06,-3.3441223027297596e-06,9.393617505771129e-07,-3.647146775220323e-06
172,3.3448668e-12,4.303783960213066e-06,-3.6644314128090414e-06,6.562140288751714e-07,-3.7867039886479495e-06,7.268760300263806e-06,-3.3573205866502087e-06,9.711567385602154e-07,-3.657795401604633e-06
173,3.3643137000000003e-12,4.351631041871148e-06,-3.674920147028823e-06,6.741311147007345e-07,-3.795961175003937e-06,7.327323704041545e-06,-3.3704994153949823e-06,1.0033038847680354e-06,-3.6684131174119417e-06
174,3.3837606000000005e-12,4.399693635212122e-06,-3.685341687161523e-06,6.920922157579308e-07,-3.805220683280661e-06,7.386084213444625e-06,-3.383598130259423e-06,1.0357154007646931e-06,-3.67900019026909e-06
175,3.4032075e-12,4.447974390772579e-06,-3.6957513676581435e-06,7.100861208306405e-07,-3.814443020004648e-06,7.4450672494446755e-06,-3.3966269647268587e-06,1.06848122294718e-06,-3.6895568839631677e-06
176,3.4226544000000003e-12,4.49647917008914e-06,-3.7061333465586055e-06,7.281168799593972e-07,-3.823642334685494e-06,7.504248407684258e-06,-3.40965942947054e-06,1.1015425239259014e-06,-3.7000834585181994e-06
177,3.4421013e-12,4.545190989600683e-06,-3.716507417094369e-06,7.461831079987949e-07,-3.832848190163499e-06,7.563663968946732e-06,-3.422616517455717e-06,1.1348965656809354e-06,-3.710580170269873e-06
178,3.4615482e-12,4.594131167219086e-06,-3.7268629762086062e-06,7.64295812788359e-07,-3.842031087715449e-06,7.623263336823257e-06,-3.4355190434491288e-06,1.16856907457333e-06,-3.721047271938372e-06
179,3.4809951000000006e-12,4.643286758264514e-06,-3.7371424015515524e-06,7.824377563888811e-07,-3.851203722002874e-06,7.683084409160474e-06,-3.4484137820366373e-06,1.2025424081286086e-06,-3.731485012699368e-06
180,3.500442e-12,4.69266704272607e-06,-3.747456886426919e-06,8.006187975442749e-07,-3.860349901455087e-06,7.74311997176537e-06,-3.4612241547106765e-06,1.2368160341411865e-06,-3.741893638253231e-06
181,3.5198889000000004e-12,4.742255697000355e-06,-3.7576990859303636e-06,8.188424918113678e-07,-3.8695059158449056e-06,7.803385791544943e-06,-3.473963345955729e-06,1.2714216624457213e-06,-3.7522733908925134e-06
182,3.5393358e-12,4.792072095528496e-06,-3.7679227999869664e-06,8.370970972637128e-07,-3.878613804065124e-06,7.863851403087998e-06,-3.4866803921096404e-06,1.3062856391481035e-06,-3.7626245095677565e-06
183,3.5587827000000003e-12,4.842106616777209e-06,-3.7781368233566442e-06,8.554014496461545e-07,-3.887727249777917e-06,7.924498819081022e-06,-3.499359455684039e-06,1.341497474844846e-06,-3.772947229951673e-06
184,3.5782296000000004e-12,4.892370633415422e-06,-3.7882959094717814e-06,8.737307019037015e-07,-3.8968486847406716e-06,7.98537854745145e-06,-3.511997093100936e-06,1.3770145062758822e-06,-3.7832417845017522e-06
185,3.5976765e-12,4.9428539706761045e-06,-3.798473851577046e-06,8.921073236074036e-07,-3.905908452167304e-06,8.046476246024956e-06,-3.524571253639973e-06,1.412827164567026e-06,-3.793508402521339e-06
186,3.6171234000000006e-12,4.99355113537787e-06,-3.8086020908005334e-06,9.105250612890789e-07,-3.9150126167014295e-06,8.107806271230114e-06,-3.5371321648540703e-06,1.4489485388448695e-06,-3.803747310219227e-06
187,3.6365703e-12,5.044477673679756e-06,-3.818717511905744e-06,9.289764643527937e-07,-3.924059502019969e-06,8.169342086516492e-06,-3.5496042253698085e-06,1.4853354672200145e-06,-3.8139587307678094e-06
188,3.6560172e-12,5.095619215382494e-06,-3.8287767764150285e-06,9.474654772738566e-07,-3.933087081287259e-06,8.231081647462694e-06,-3.5620587576922414e-06,1.5220570001568445e-06,-3.8241428843598404e-06
189,3.675464100000001e-12,5.1469862076726395e-06,-3.8388578410737745e-06,9.65992821607533e-07,-3.942125760224271e-06,8.29301162723498e-06,-3.574466700535861e-06,1.559079381222581e-06,-3.83429998826383e-06
190,3.694911e-12,5.198581783216894e-06,-3.848865519905516e-06,9.845661926454696e-07,-3.951133734051134e-06,8.355156605854285e-06,-3.586818025103686e-06,1.596367739072176e-06,-3.844430256878125e-06
191,3.7143579e-12,5.2504012479909165e-06,-3.858897751497545e-06,1.0031733903486259e-06,-3.960127149812474e-06,8.417556179602032e-06,-3.59914446294979e-06,1.6339859385958514e-06,-3.8545339017837165e-06
192,3.7338048000000005e-12,5.30243982930862e-06,-3.8688765778113885e-06,1.0218185272151354e-06,-3.969114055873449e-06,8.48016561438807e-06,-3.611417461615851e-06,1.671909771569778e-06,-3.8646111317957985e-06
193,3.7532517000000006e-12,5.354702259053153e-06,-3.878814468145809e-06,1.0404947215152415e-06,-3.97810243712605e-06,8.542954988763818e-06,-3.623627805686165e-06,1.7101147770566249e-06,-3.874662153014118e-06
194,3.772698600000001e-12,5.407194122887511e-06,-3.8887691553229245e-06,1.0592291987053241e-06,-3.987048702541918e-06,8.605981922818967e-06,-3.63579711333713e-06,1.7486377765445127e-06,-3.8846871688721605e-06
195,3.7921455e-12,5.4599055875220316e-06,-3.8986577972991125e-06,1.0779994390164077e-06,-3.996011077308952e-06,8.66924447342727e-06,-3.647975045268255e-06,1.7874522779833174e-06,-3.894686380185188e-06
196,3.8115924e-12,5.512844982793922e-06,-3.908555256497928e-06,1.0967918656322835e-06,-4.004947021129607e-06,8.732696981976988e-06,-3.6600849240797916e-06,1.8265365186286796e-06,-3.904659985197175e-06
197,3.831039300000001e-12,5.566013786503009e-06,-3.918403017012608e-06,1.115636870860657e-06,-4.013850516838552e-06,8.796373925958593e-06,-3.6721357041046584e-06,1.8659238289015038e-06,-3.914608179626666e-06
198,3.8504862e-12,5.619407230994814e-06,-3.9282681156762e-06,1.1345254711216615e-06,-4.022745546291006e-06,8.860248881166359e-06,-3.684129347641062e-06,1.9056192328686466e-06,-3.924531156711589e-06
199,3.8699331000000004e-12,5.6730344802384155e-06,-3.938085756261253e-06,1.1534362112101277e-06,-4.0316349567575725e-06,8.924359168349721e-06,-3.696102579218466e-06,1.945612647411339e-06,-3.934429107253046e-06
200,3.88938e-12,5.726875489261187e-06,-3.947866774368406e-06,1.1724045720232717e-06,-4.040538953587824e-06,8.988703327157424e-06,-3.7080693222257144e-06,1.985891655557469e-06,-3.944302219658124e-06
201,3.908826900000001e-12,5.780949543977761e-06,-3.957633184862897e-06,1.191404824270656e-06,-4.04939824103423e-06,9.0532222595929e-06,-3.719960394359535e-06,2.0265104977711056e-06,-3.954150679981733e-06
202,3.928273800000001e-12,5.835252555489608e-06,-3.967401052965366e-06,1.2104459469914507e-06,-4.058236805957107e-06,9.117993732076714e-06,-3.731812642431146e-06,2.067351924562809e-06,-3.96397467196752e-06
203,3.9477207e-12,5.889786903353916e-06,-3.977110491969711e-06,1.2295203390609502e-06,-4.067104695274154e-06,9.182956269007393e-06,-3.743595745978748e-06,2.108543104396807e-06,-3.973774377087859e-06
204,3.9671676e-12,5.944538875934582e-06,-3.986828178771277e-06,1.2486455139698832e-06,-4.075905462435789e-06,9.248140696890684e-06,-3.7553657574597325e-06,2.1500171222239053e-06,-3.983549974582972e-06
205,3.9866145e-12,5.999523235067181e-06,-3.996500949502507e-06,1.2678061945425578e-06,-4.084716932514928e-06,9.313548618421743e-06,-3.767104204449884e-06,2.1917403841137532e-06,-3.993301641499174e-06
206,4.0060614e-12,6.0547517550182456e-06,-4.006146468953706e-06,1.2870096948704241e-06,-4.0935222717254175e-06,9.379193982853217e-06,-3.778805813586846e-06,2.2338175827377226e-06,-4.003029552726285e-06
207,4.0255083000000005e-12,6.110195539729662e-06,-4.015793929066196e-06,1.3062470415089941e-06,-4.102283344024318e-06,9.44503693683048e-06,-3.7904529014281113e-06,2.2761350639137795e-06,-4.012733881034226e-06
208,4.044955200000001e-12,6.165869303780852e-06,-4.0254080021885805e-06,1.3255301237150368e-06,-4.111093121021262e-06,9.51111327591868e-06,-3.8020540471414094e-06,2.3187801873845017e-06,-4.022414797108822e-06
209,4.064402100000001e-12,6.221774503656869e-06,-4.035025737538472e-06,1.3448475865718564e-06,-4.1198365339648554e-06,9.57738073854106e-06,-3.813628062247757e-06,2.361690400513692e-06,-4.032072469586826e-06
210,4.083849e-12,6.27790823286239e-06,-4.044593157529789e-06,1.3642180086535665e-06,-4.128571935508298e-06,9.643886512308038e-06,-3.825149846670473e-06,2.4049074236601326e-06,-4.041707065090195e-06
211,4.1032959e-12,6.334282367796948e-06,-4.05412069514164e-06,1.3836171851355619e-06,-4.137299789052959e-06,9.710620243671778e-06,-3.8366731387499755e-06,2.4484286736917734e-06,-4.051318748259633e-06
212,4.122742800000001e-12,6.390878695879406e-06,-4.063670180255833e-06,1.4030585708542923e-06,-4.1460297057151925e-06,9.777558375642217e-06,-3.848136573476287e-06,2.4921956046649257e-06,-4.060907681787411e-06
213,4.1421897e-12,6.447707665751778e-06,-4.073177037377184e-06,1.422543345888667e-06,-4.154742942187252e-06,9.844738094032165e-06,-3.859547563632201e-06,2.5363117477327565e-06,-4.0704740264495e-06
214,4.1616366000000005e-12,6.504765142714124e-06,-4.082640581870032e-06,1.4420645724661478e-06,-4.163429921812992e-06,9.912105226201197e-06,-3.870940389545589e-06,2.58067663611021e-06,-4.080017941137024e-06
215,4.1810835e-12,6.5620613409757025e-06,-4.092122362917396e-06,1.4616305480627427e-06,-4.172121461355119e-06,9.979721914809987e-06,-3.882262582523975e-06,2.6253399101680312e-06,-4.089539582887051e-06
216,4.200530400000001e-12,6.6195831580677815e-06,-4.101545028274597e-06,1.4812274489929688e-06,-4.180778828995149e-06,1.004756389220606e-05,-3.89358876186506e-06,2.6703110802999166e-06,-4.099039106912741e-06
217,4.219977300000001e-12,6.677346359389723e-06,-4.110982329190575e-06,1.5008837664763272e-06,-4.189421429004139e-06,1.0115599976508361e-05,-3.904859059320757e-06,2.7155412475349236e-06,-4.108516666632862e-06
218,4.2394242e-12,6.7353420259192976e-06,-4.120386146065886e-06,1.5205643696190535e-06,-4.19804789459068e-06,1.0183870447345529e-05,-3.9160977203404554e-06,2.7611013881624504e-06,-4.117972413700704e-06
219,4.2588711e-12,6.79355902671313e-06,-4.129766694754947e-06,1.5402994556812675e-06,-4.206694235223393e-06,1.0252370496181285e-05,-3.927291002408021e-06,2.806927005690962e-06,-4.127406498032391e-06
220,4.278318e-12,6.852018306333656e-06,-4.139133815217208e-06,1.5600664752740826e-06,-4.21532194525363e-06,1.0321071085859306e-05,-3.9384479411444975e-06,2.8530188174538644e-06,-4.136819067834608e-06
221,4.2977649000000005e-12,6.910710334360689e-06,-4.1484586120264795e-06,1.5798759832681413e-06,-4.223919412224623e-06,1.0390003054752312e-05,-3.949579157355602e-06,2.899436524630361e-06,-4.146210269631776e-06
222,4.3172118000000006e-12,6.969638771707414e-06,-4.157811332843261e-06,1.5997301800272087e-06,-4.23249728148806e-06,1.0459163757548951e-05,-3.9606696251270756e-06,2.9461236013239774e-06,-4.15558024829265e-06
223,4.336658700000001e-12,7.0287942727071166e-06,-4.167093205396644e-06,1.6196214597488247e-06,-4.241082955431337e-06,1.0528551555333359e-05,-3.971727310738335e-06,2.9930913470466785e-06,-4.164929147056406e-06
224,4.356105600000001e-12,7.088184482847009e-06,-4.176373885339075e-06,1.639558259507847e-06,-4.2496538817171955e-06,1.0598138319801502e-05,-3.982738374479556e-06,3.04034366946141e-06,-4.174257107558182e-06
225,4.3755525e-12,7.147823339590566e-06,-4.18564209911185e-06,1.6595330845525286e-06,-4.258215834700149e-06,1.0667971813311999e-05,-3.99372776175532e-06,3.087890196256218e-06,-4.183564269854116e-06
226,4.3949994e-12,7.207678503225289e-06,-4.194895404069334e-06,1.6795534507427e-06,-4.266741748894243e-06,1.0737998638297382e-05,-4.004647553198247e-06,3.135737358252772e-06,-4.192850772445879e-06
227,4.4144463e-12,7.267781125983514e-06,-4.204101330087984e-06,1.69961381586242e-06,-4.275261278259019e-06,1.0808277659137736e-05,-4.015588436666625e-06,3.183862042840314e-06,-4.202116752304724e-06
228,4.4338932000000004e-12,7.328114992426642e-06,-4.213318195946904e-06,1.7197072024181347e-06,-4.2837914004888664e-06,1.0878760081541855e-05,-4.0264401136149e-06,3.232254083497417e-06,-4.211362344895058e-06
229,4.4533401000000005e-12,7.388681649443334e-06,-4.2225149388563795e-06,1.739852346530027e-06,-4.292296352304368e-06,1.0949495822079931e-05,-4.037306053427922e-06,3.2809634392686065e-06,-4.2205876841975455e-06
230,4.472787e-12,7.449492192235667e-06,-4.231636738026494e-06,1.7600414586705188e-06,-4.300768080937551e-06,1.1020440444742918e-05,-4.0481455399097654e-06,3.329946905421325e-06,-4.229792902731764e-06
231,4.492233900000001e-12,7.5105312524086136e-06,-4.240803353115221e-06,1.7802696255800308e-06,-4.309281546626232e-06,1.109162274604491e-05,-4.058933985123639e-06,3.379195477685364e-06,-4.238978131578412e-06
232,4.511680800000001e-12,7.571807975406328e-06,-4.249934944558581e-06,1.800532524316207e-06,-4.317716521109619e-06,1.1162989670629598e-05,-4.069673211800399e-06,3.4287457820563477e-06,-4.248143500401088e-06
