,E0,Ep,dL,phi,th_LRL,Error,n,wfinal
14053.,-3.0396598110480402e-6,5.600708545638109e-12,1.,1.6650441064025905,0.,NOERR,1,3.37291549588847e-6
13253.,-3.0396598110480402e-6,4.200531409228582e-12,1.,1.6650441064025905,0.,ShortOrb,2,-0.0000604920300823486
13259.,-3.0396598110480402e-6,4.200531409228582e-12,1.,1.853539665617978,0.,NOERR,1,6.111498644766324e-7
13261.,-3.0396598110480402e-6,4.200531409228582e-12,1.,1.9163715186897738,0.,NOERR,1,-1.7707037226666852e-6
12029.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,0.91106186954104,0.,NOERR,3,-0.00004884115492387122
10732.,-3.0396598110480402e-6,0.,-1.,4.1469023027385274,3.141592653589793,NOERR,2,-0.00003333945952605146
14060.,-3.0396598110480402e-6,5.600708545638109e-12,1.,1.8849555921538759,0.,ShortOrb,2,-0.000024934753591564207
13263.,-3.0396598110480402e-6,4.200531409228582e-12,1.,1.9792033717615696,0.,NOERR,37,-0.000015778171417829086
14061.,-3.0396598110480402e-6,5.600708545638109e-12,1.,1.9163715186897738,0.,NOERR,7,-2.468904317546436e-6
14063.,-3.0396598110480402e-6,5.600708545638109e-12,1.,1.9792033717615696,0.,NOERR,2,-2.796464779550989e-6
13266.,-3.0396598110480402e-6,4.200531409228582e-12,1.,2.0734511513692637,0.,NOERR,1,-2.7774424525051164e-6
14070.,-3.0396598110480402e-6,5.600708545638109e-12,1.,2.199114857512855,0.,NOERR,3,-4.9939084756690485e-6
13270.,-3.0396598110480402e-6,4.200531409228582e-12,1.,2.199114857512855,0.,NOERR,44,-0.000013464874180290434
14079.,-3.0396598110480402e-6,5.600708545638109e-12,1.,2.4818581963359367,0.,NOERR,2,-9.407290115838816e-7
14082.,-3.0396598110480402e-6,5.600708545638109e-12,1.,2.57610597594363,0.,NOERR,3,-4.63421563504567e-6
12050.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,1.5707963267948966,0.,NOERR,2,-0.00002931462540592044
14092.,-3.0396598110480402e-6,5.600708545638109e-12,1.,2.8902652413026098,0.,ShortOrb,2,-0.000050505018235289315
14157.,-3.0396598110480402e-6,5.600708545638109e-12,1.,4.932300466135976,0.,NOERR,2,8.760054915445786e-7
12059.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,1.853539665617978,0.,NOERR,2,-0.0000328050001081851
10745.,-3.0396598110480402e-6,0.,-1.,4.5553093477052,3.141592653589793,ShortOrb,4,-0.00008389745283368666
12065.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,2.0420352248333655,0.,NOERR,2,-1.6724074400130074e-6
13278.,-3.0396598110480402e-6,4.200531409228582e-12,1.,2.4504422698000385,0.,ShortOrb,3,-0.0018296587726850388
12066.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,2.0734511513692637,0.,NOERR,3,-1.6487074477584437e-6
13354.,-3.0396598110480402e-6,4.200531409228582e-12,1.,4.838052686528282,0.,NOERR,1,-0.000013091982511393943
12079.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,2.4818581963359367,0.,NOERR,1,-9.691473957616915e-7
14158.,-3.0396598110480402e-6,5.600708545638109e-12,1.,4.9637163926718735,0.,NOERR,2,-0.000013054577066129521
12083.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,2.607521902479528,0.,NOERR,3,-2.566453708511946e-7
14159.,-3.0396598110480402e-6,5.600708545638109e-12,1.,4.995132319207771,0.,NOERR,2,2.0328300917210544e-6
12155.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,4.869468613064179,0.,NOERR,2,7.4535529798399305e-6
13356.,-3.0396598110480402e-6,4.200531409228582e-12,1.,4.900884539600077,0.,NOERR,2,-0.000014240986702175791
13361.,-3.0396598110480402e-6,4.200531409228582e-12,1.,5.057964172279568,0.,NOERR,1,-9.568972487083864e-7
14178.,-3.0396598110480402e-6,5.600708545638109e-12,1.,5.592034923389832,0.,ShortOrb,3,-0.00004789594073939764
12159.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,4.995132319207771,0.,NOERR,1,-2.811517941192685e-6
13366.,-3.0396598110480402e-6,4.200531409228582e-12,1.,5.215043804959056,0.,NOERR,1,-4.460386922240958e-7
10748.,-3.0396598110480402e-6,0.,-1.,4.649557127312894,3.141592653589793,NOERR,2,-0.000027406941381602904
14179.,-3.0396598110480402e-6,5.600708545638109e-12,1.,5.62345084992573,0.,NOERR,2,3.738079735208434e-7
12171.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,5.372123437638546,0.,NOERR,7,-1.344330851456391e-6
14182.,-3.0396598110480402e-6,5.600708545638109e-12,1.,5.717698629533424,0.,NOERR,9,-6.634013514468829e-6
14190.,-3.0396598110480402e-6,5.600708545638109e-12,1.,5.969026041820607,0.,NOERR,2,-4.823801674916193e-6
13367.,-3.0396598110480402e-6,4.200531409228582e-12,1.,5.246459731494954,0.,NOERR,2,-0.00002688447704026361
13374.,-3.0396598110480402e-6,4.200531409228582e-12,1.,5.46637121724624,0.,NOERR,1,-3.150820198487692e-7
14282.,-3.0396598110480402e-6,5.600708545638109e-12,1.,2.57610597594363,3.141592653589793,NOERR,1,-5.5530206462978165e-6
14283.,-3.0396598110480402e-6,5.600708545638109e-12,1.,2.607521902479528,3.141592653589793,NOERR,1,-1.228762963998934e-6
12276.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,2.3876104167282426,3.141592653589793,NOERR,3,-0.000054560987503687586
13385.,-3.0396598110480402e-6,4.200531409228582e-12,1.,5.811946409141117,0.,NOERR,2,-0.000012911166060124612
13391.,-3.0396598110480402e-6,4.200531409228582e-12,1.,6.000441968356505,0.,NOERR,1,2.3091223761191599e-7
13392.,-3.0396598110480402e-6,4.200531409228582e-12,1.,6.031857894892402,0.,NOERR,2,-3.3324694360487183e-6
13476.,-3.0396598110480402e-6,4.200531409228582e-12,1.,2.3876104167282426,3.141592653589793,NOERR,6,-4.113967086525329e-7
14307.,-3.0396598110480402e-6,5.600708545638109e-12,1.,3.3615041393410787,3.141592653589793,NOERR,2,-0.00002172178602353342
13479.,-3.0396598110480402e-6,4.200531409228582e-12,1.,2.4818581963359367,3.141592653589793,NOERR,3,2.437766299076325e-6
10826.,-3.0396598110480402e-6,0.,1.,0.8168140899333463,0.,NOERR,4,-0.00006779691773124455
13480.,-3.0396598110480402e-6,4.200531409228582e-12,1.,2.5132741228718345,3.141592653589793,NOERR,1,-5.85316394030661e-7
13548.,-3.0396598110480402e-6,4.200531409228582e-12,1.,4.649557127312894,3.141592653589793,NOERR,1,-1.6147786523347797e-6
13555.,-3.0396598110480402e-6,4.200531409228582e-12,1.,4.869468613064179,3.141592653589793,NOERR,1,-1.6977449402675676e-6
14309.,-3.0396598110480402e-6,5.600708545638109e-12,1.,3.4243359924128747,3.141592653589793,NOERR,2,-0.00003412862173875441
10832.,-3.0396598110480402e-6,0.,1.,1.0053096491487339,0.,NOERR,2,-0.00003333945952605146
13561.,-3.0396598110480402e-6,4.200531409228582e-12,1.,5.057964172279568,3.141592653589793,NOERR,1,-0.000014263814409439239
13605.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,0.15707963267948966,0.,NOERR,2,1.1208987857895117e-6
14332.,-3.0396598110480402e-6,5.600708545638109e-12,1.,4.1469023027385274,3.141592653589793,NOERR,1,-6.061054452701818e-6
12279.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,2.4818581963359367,3.141592653589793,ShortOrb,4,-0.00006626400279208244
14338.,-3.0396598110480402e-6,5.600708545638109e-12,1.,4.335397861953914,3.141592653589793,ShortOrb,2,0.00632537121332355
12300.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,3.141592653589793,3.141592653589793,ShortOrb,2,-0.00006299312818125458
14403.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,0.09424777960769379,0.,NOERR,2,7.401479183885098e-6
13607.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,0.21991148575128555,0.,ShortOrb,3,-0.00005443356280999262
14408.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,0.25132741228718347,0.,NOERR,1,-0.000020537378137464354
14409.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,0.2827433388230814,0.,ShortOrb,5,-0.000051102531775461556
12313.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,3.5499996985564657,3.141592653589793,ShortOrb,2,-0.00006113306157315423
13623.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,0.7225663103256524,0.,ShortOrb,9,-0.00005446142832848292
10845.,-3.0396598110480402e-6,0.,1.,1.413716694115407,0.,ShortOrb,4,-0.00008389745283368666
13625.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,0.7853981633974483,0.,ShortOrb,3,-0.00007156908079508845
13633.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,1.0367255756846319,0.,ShortOrb,3,-0.00005367773988347567
12326.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,3.958406743523139,3.141592653589793,NOERR,2,-0.000018082793036332967
14413.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,0.4084070449666731,0.,NOERR,2,-0.000022250013221050857
10848.,-3.0396598110480402e-6,0.,1.,1.5079644737231006,0.,NOERR,2,-0.000027406941381602904
13635.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,1.0995574287564276,0.,ShortOrb,2,-0.00006531230852724489
12343.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,4.492477494633404,3.141592653589793,ShortOrb,2,-0.00005007578566700033
12350.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,4.71238898038469,3.141592653589793,NOERR,2,1.1581675140058587e-7
12363.,-3.0396598110480402e-6,2.8003542728190546e-12,-1.,5.120796025351362,3.141592653589793,NOERR,2,-2.5532028983234204e-7
13644.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,1.382300767579509,0.,ShortOrb,2,-0.000011915756957789347
14419.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,0.5969026041820606,0.,NOERR,2,-0.000028708320112395555
14423.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,0.7225663103256524,0.,NOERR,2,3.0200248434022427e-7
14427.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,0.8482300164692442,0.,NOERR,2,4.3604038983540294e-6
13646.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,1.4451326206513049,0.,ShortOrb,2,-0.000042285283318843625
14430.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,0.9424777960769379,0.,NOERR,2,-7.2165790933812935e-6
13653.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,1.6650441064025905,0.,NOERR,1,3.37291549588847e-6
14442.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,1.319468914507713,0.,NOERR,4,-2.25976702403827e-6
14467.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,2.1048670779051615,0.,NOERR,2,-5.37369201430366e-7
10987.,-3.0396598110480402e-6,0.,1.,5.874778262212914,0.,NOERR,7,-0.00009423661392193548
14469.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,2.167698930976957,0.,NOERR,4,-1.6886139677431126e-6
14471.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,2.230530784048753,0.,ShortOrb,4,-0.00004828762960133977
11087.,-3.0396598110480402e-6,0.,1.,2.73318560862312,3.141592653589793,ShortOrb,3,-0.00008979601891265503
13660.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,1.8849555921538759,0.,ShortOrb,2,-0.000024934753591564207
12400.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,0.,0.,ShortOrb,4,-0.00007089258411212274
13661.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,1.9163715186897738,0.,NOERR,6,-1.1009763358584528e-6
14475.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,2.356194490192345,0.,NOERR,1,-0.000010282238097477057
12405.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,0.15707963267948966,0.,NOERR,2,-2.736999730239197e-7
14482.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,2.57610597594363,0.,NOERR,2,-7.067571544123926e-7
14486.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,2.701769682087222,0.,NOERR,36,-0.00001229582847671355
14494.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,2.9530970943744053,0.,NOERR,1,1.1410835428872507e-8
13663.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,1.9792033717615696,0.,NOERR,2,-0.000010801813181291171
13670.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,2.199114857512855,0.,NOERR,3,-6.2745758962876895e-6
13679.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,2.4818581963359367,0.,NOERR,2,-9.407217048488359e-7
14531.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,4.115486376202629,0.,NOERR,1,-0.0000304455054099921
13682.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,2.57610597594363,0.,NOERR,3,-9.141296675126346e-6
13692.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,2.8902652413026098,0.,ShortOrb,2,-0.000050505018235289315
12415.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,0.47123889803846897,0.,NOERR,3,-0.00005783374198017148
13757.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,4.932300466135976,0.,NOERR,2,8.76005516344453e-7
14547.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,4.6181412007769955,0.,NOERR,2,-0.00005287172937562163
13758.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,4.9637163926718735,0.,NOERR,4,-1.0739958746953354e-6
14550.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,4.71238898038469,0.,NOERR,1,-1.1825783257608196e-6
13759.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,4.995132319207771,0.,NOERR,2,2.0328316674593875e-6
11126.,-3.0396598110480402e-6,0.,1.,3.958406743523139,3.141592653589793,NOERR,4,-0.00006779691773124455
14809.,-3.0396598110480402e-6,7.000885682047636e-12,1.,0.2827433388230814,0.,ShortOrb,5,-0.000051102531773862825
14556.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,4.900884539600077,0.,NOERR,1,-7.763835185592722e-7
13778.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,5.592034923389832,0.,ShortOrb,3,-0.00004789594073939764
14558.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,4.9637163926718735,0.,NOERR,8,-6.620783724059368e-7
13779.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,5.62345084992573,0.,NOERR,2,3.7380795857954274e-7
14559.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,4.995132319207771,0.,NOERR,3,-0.000010525265855952953
13782.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,5.717698629533424,0.,NOERR,28,-0.000012997909266631853
14813.,-3.0396598110480402e-6,7.000885682047636e-12,1.,0.4084070449666731,0.,NOERR,2,-0.000022250013221050857
13790.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,5.969026041820607,0.,NOERR,2,-3.7002778452235176e-6
12429.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,0.91106186954104,0.,NOERR,3,-0.00004884115492387122
13882.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,2.57610597594363,3.141592653589793,NOERR,1,-5.5530206462978165e-6
13883.,-3.0396598110480402e-6,5.600708545638109e-12,-1.,2.607521902479528,3.141592653589793,NOERR,1,-1.228762963998934e-6
15534.,-3.0396598110480402e-6,8.401062818457165e-12,-1.,4.209734155810323,3.141592653589793,NOERR,2,0.00002070177467486313
14819.,-3.0396598110480402e-6,7.000885682047636e-12,1.,0.5969026041820606,0.,NOERR,2,-0.000028708320112395555
14562.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,5.089380098815465,0.,ShortOrb,3,-0.00004623613771259638
14823.,-3.0396598110480402e-6,7.000885682047636e-12,1.,0.7225663103256524,0.,NOERR,2,3.019485023124964e-7
14827.,-3.0396598110480402e-6,7.000885682047636e-12,1.,0.8482300164692442,0.,NOERR,2,4.360403900538174e-6
12450.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,1.5707963267948966,0.,NOERR,2,-0.00002931462540592044
14563.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,5.120796025351362,0.,NOERR,12,-0.000012971902867204138
14830.,-3.0396598110480402e-6,7.000885682047636e-12,1.,0.9424777960769379,0.,NOERR,2,-5.483273224784261e-6
14564.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,5.15221195188726,0.,NOERR,2,1.951175912011557e-6
14842.,-3.0396598110480402e-6,7.000885682047636e-12,1.,1.319468914507713,0.,NOERR,4,-3.690080885536271e-6
14565.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,5.183627878423159,0.,NOERR,2,5.172389482623765e-6
14867.,-3.0396598110480402e-6,7.000885682047636e-12,1.,2.1048670779051615,0.,NOERR,2,-5.373691998728806e-7
14568.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,5.277875658030852,0.,ShortOrb,2,-0.00004992969491482779
14869.,-3.0396598110480402e-6,7.000885682047636e-12,1.,2.167698930976957,0.,NOERR,2,-9.303671783509041e-7
14871.,-3.0396598110480402e-6,7.000885682047636e-12,1.,2.230530784048753,0.,ShortOrb,4,-0.00004828762960149825
14569.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,5.3092915845667505,0.,NOERR,2,-2.1699547418467303e-7
12459.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,1.853539665617978,0.,NOERR,2,-0.0000328050001081851
12465.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,2.0420352248333655,0.,NOERR,2,-1.672407439997958e-6
14574.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,5.46637121724624,0.,NOERR,2,-1.5380859185644114e-6
14578.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,5.592034923389832,0.,ShortOrb,7,-0.00004908427742550131
14875.,-3.0396598110480402e-6,7.000885682047636e-12,1.,2.356194490192345,0.,NOERR,1,-0.000010282238097477057
12466.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,2.0734511513692637,0.,NOERR,3,-1.6487074016708916e-6
14882.,-3.0396598110480402e-6,7.000885682047636e-12,1.,2.57610597594363,0.,NOERR,3,-5.869367293263283e-7
12479.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,2.4818581963359367,0.,NOERR,1,-9.691473957616915e-7
14886.,-3.0396598110480402e-6,7.000885682047636e-12,1.,2.701769682087222,0.,NOERR,4,-2.025397886868918e-6
12483.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,2.607521902479528,0.,NOERR,3,-2.566453552619394e-7
14894.,-3.0396598110480402e-6,7.000885682047636e-12,1.,2.9530970943744053,0.,NOERR,1,1.1410835428872507e-8
14582.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,5.717698629533424,0.,NOERR,2,-0.000021553517512328962
12555.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,4.869468613064179,0.,NOERR,2,7.453552931926291e-6
15538.,-3.0396598110480402e-6,8.401062818457165e-12,-1.,4.335397861953914,3.141592653589793,ShortOrb,4,-0.0001323420360062333
12559.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,4.995132319207771,0.,NOERR,1,-2.811517941192685e-6
14592.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,6.031857894892402,0.,NOERR,9,-1.2558574729607448e-6
15551.,-3.0396598110480402e-6,8.401062818457165e-12,-1.,4.743804906920587,3.141592653589793,NOERR,2,-3.7685531471782977e-6
12571.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,5.372123437638546,0.,NOERR,8,-1.8170330183352519e-6
14931.,-3.0396598110480402e-6,7.000885682047636e-12,1.,4.115486376202629,0.,NOERR,1,-0.0000304455054099921
15605.,-3.0396598110480402e-6,8.401062818457165e-12,1.,0.15707963267948966,0.,ShortOrb,3,-0.0000471183645546072
15608.,-3.0396598110480402e-6,8.401062818457165e-12,1.,0.25132741228718347,0.,NOERR,1,4.617565245852314e-8
15609.,-3.0396598110480402e-6,8.401062818457165e-12,1.,0.2827433388230814,0.,NOERR,2,-9.910044520448975e-6
14593.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,6.0632738214283,0.,NOERR,2,-0.000027498249801623902
14947.,-3.0396598110480402e-6,7.000885682047636e-12,1.,4.6181412007769955,0.,NOERR,2,-0.00005287172937562163
15610.,-3.0396598110480402e-6,8.401062818457165e-12,1.,0.3141592653589793,0.,NOERR,12,-5.743076956051554e-6
14950.,-3.0396598110480402e-6,7.000885682047636e-12,1.,4.71238898038469,0.,NOERR,1,-1.1825783257608196e-6
14956.,-3.0396598110480402e-6,7.000885682047636e-12,1.,4.900884539600077,0.,NOERR,1,-7.763835185592722e-7
12676.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,2.3876104167282426,3.141592653589793,NOERR,3,-0.000054560987503687586
14958.,-3.0396598110480402e-6,7.000885682047636e-12,1.,4.9637163926718735,0.,NOERR,8,4.252427726054018e-6
14596.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,6.157521601035994,0.,ShortOrb,2,-0.0020853559431184276
14681.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,2.5446900494077327,3.141592653589793,NOERR,2,3.828108484357173e-6
15625.,-3.0396598110480402e-6,8.401062818457165e-12,1.,0.7853981633974483,0.,NOERR,2,-0.000016365871471411524
14687.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,2.73318560862312,3.141592653589793,NOERR,1,-2.6786615632699997e-6
15633.,-3.0396598110480402e-6,8.401062818457165e-12,1.,1.0367255756846319,0.,NOERR,1,1.698384930147919e-6
14959.,-3.0396598110480402e-6,7.000885682047636e-12,1.,4.995132319207771,0.,ShortOrb,4,-0.00035416409442828867
14695.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,2.9845130209103035,3.141592653589793,NOERR,1,-8.137512602068531e-6
15647.,-3.0396598110480402e-6,8.401062818457165e-12,1.,1.4765485471872026,0.,NOERR,1,1.9064832593978702e-6
14698.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,3.078760800517997,3.141592653589793,NOERR,2,0.000016102004111504414
15654.,-3.0396598110480402e-6,8.401062818457165e-12,1.,1.6964600329384885,0.,NOERR,1,1.0879930687035037e-6
15663.,-3.0396598110480402e-6,8.401062818457165e-12,1.,1.9792033717615696,0.,NOERR,2,2.5961638666541307e-6
14703.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,3.235840433197487,3.141592653589793,ShortOrb,5,-0.0000488520383355921
15665.,-3.0396598110480402e-6,8.401062818457165e-12,1.,2.0420352248333655,0.,NOERR,1,3.88169499450321e-6
15666.,-3.0396598110480402e-6,8.401062818457165e-12,1.,2.0734511513692637,0.,ShortOrb,6,-0.000051498888567274814
15673.,-3.0396598110480402e-6,8.401062818457165e-12,1.,2.293362637120549,0.,NOERR,2,-8.823033551834847e-7
15679.,-3.0396598110480402e-6,8.401062818457165e-12,1.,2.4818581963359367,0.,NOERR,2,-0.000012184305979418103
14708.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,3.392920065876977,3.141592653589793,ShortOrb,2,-0.003118821263002003
12679.,-3.0396598110480402e-6,2.8003542728190546e-12,1.,2.4818581963359367,3.141592653589793,ShortOrb,4,-0.00006626400279208244
15681.,-3.0396598110480402e-6,8.401062818457165e-12,1.,2.5446900494077327,0.,NOERR,2,-3.3129137243804663e-6
14962.,-3.0396598110480402e-6,7.000885682047636e-12,1.,5.089380098815465,0.,ShortOrb,3,-0.00004623613771259638
14963.,-3.0396598110480402e-6,7.000885682047636e-12,1.,5.120796025351362,0.,ShortOrb,15,-0.0000461070774553987
14731.,-3.0396598110480402e-6,7.000885682047636e-12,-1.,4.115486376202629,3.141592653589793,ShortOrb,2,-0.00005418869227628032
