,E0,Ep,dL,phi,th_LRL,Error,Dlow,Dhigh,enfinal
9767,0.,2.8003542728190545e-11,-1.,5.246459731494954,0.,ndsz,0.,3.008587881177707e8,-3.8389813568073805e-6
9768,0.,2.8003542728190545e-11,-1.,5.277875658030852,0.,NOERR,0.,2.8938961335592947e9,-2.3126940549907932e-6
9777,0.,2.8003542728190545e-11,-1.,5.5606189968539335,0.,NOERR,0.,2.8938961335592947e9,1.889178977447233e-6
9781,0.,2.8003542728190545e-11,-1.,5.686282702997525,0.,ndsz,0.,1.0311002726034231e8,1.1539818452477313e-6
9783,0.,2.8003542728190545e-11,-1.,5.749114556069322,0.,ndsz,0.,9.916420841209733e7,-7.252539455215867e-6
9784,0.,2.8003542728190545e-11,-1.,5.7805304826052195,0.,ndsz,0.,9.730346031072634e7,2.4666456397426373e-6
9786,0.,2.8003542728190545e-11,-1.,5.843362335677016,0.,NOERR,0.,2.8938961335592947e9,4.892458831232845e-6
9791,0.,2.8003542728190545e-11,-1.,6.000441968356505,0.,ndsz,0.,1.364223829941519e8,-0.00001836330483229176
9795,0.,2.8003542728190545e-11,-1.,6.126105674500097,0.,ndsz,0.,1.3297062899909805e8,-0.00001112991796503593
9798,0.,2.8003542728190545e-11,-1.,6.220353454107791,0.,ndsz,0.,1.7462856132169014e8,-0.00005143599439350055
10000,0.,2.8003542728190545e-11,1.,0.,0.,ndsz,0.,3.131626892516094e8,2.4791896038323102e-6
10001,0.,2.8003542728190545e-11,1.,0.031415926535897934,0.,ndsz,0.,1.861273074173446e8,-0.00003995991836802659
10004,0.,2.8003542728190545e-11,1.,0.12566370614359174,0.,ndsz,0.,1.429263146141644e8,-0.000012049963412280595
10005,0.,2.8003542728190545e-11,1.,0.15707963267948966,0.,ndsz,0.,6.837589982942944e8,-0.000031706977601686503
10011,0.,2.8003542728190545e-11,1.,0.34557519189487723,0.,ndsz,0.,1.7587099351442504e8,-0.000015108922298168181
10012,0.,2.8003542728190545e-11,1.,0.37699111843077515,0.,ndsz,0.,1.6371726825047925e8,-0.00002541855539561766
10013,0.,2.8003542728190545e-11,1.,0.4084070449666731,0.,ndsz,0.,1.633064812858478e8,-0.000018320699453511224
10014,0.,2.8003542728190545e-11,1.,0.4398229715025711,0.,ndsz,0.,1.5279358343489522e8,-0.000016483375659959165
10015,0.,2.8003542728190545e-11,1.,0.47123889803846897,0.,ndsz,0.,1.7097095569143927e8,-0.000025225577857668213
10018,0.,2.8003542728190545e-11,1.,0.5654866776461628,0.,NOERR,0.,2.8938961335592947e9,4.686916728003912e-6
10019,0.,2.8003542728190545e-11,1.,0.5969026041820606,0.,ndsz,0.,1.8409030002067828e8,-0.00004848024660475403
10020,0.,2.8003542728190545e-11,1.,0.6283185307179586,0.,ndsz,0.,2.1173881154094034e8,-0.00006043909019126659
10023,0.,2.8003542728190545e-11,1.,0.7225663103256524,0.,ndsz,0.,1.910307307606397e8,-0.00001336555332898115
10025,0.,2.8003542728190545e-11,1.,0.7853981633974483,0.,NOERR,0.,2.8938961335592947e9,3.9778324285377375e-8
10028,0.,2.8003542728190545e-11,1.,0.8796459430051422,0.,ndsz,0.,8.211349524283468e8,-0.00002727553476944422
10032,0.,2.8003542728190545e-11,1.,1.0053096491487339,0.,NOERR,0.,2.8938961335592947e9,6.155439677746171e-7
10033,0.,2.8003542728190545e-11,1.,1.0367255756846319,0.,ndsz,0.,1.4265768480180678e8,-0.000011441289217373196
10035,0.,2.8003542728190545e-11,1.,1.0995574287564276,0.,NOERR,0.,2.8938961335592947e9,-2.9792571485831642e-8
10042,0.,2.8003542728190545e-11,1.,1.319468914507713,0.,ndsz,0.,7.482009792330948e8,-0.000030516048461493028
10044,0.,2.8003542728190545e-11,1.,1.382300767579509,0.,ndsz,0.,1.921468337825364e8,-0.000021864513840341715
10050,0.,2.8003542728190545e-11,1.,1.5707963267948966,0.,ndsz,0.,1.7113315158502284e8,-0.00003252822205013217
10054,0.,2.8003542728190545e-11,1.,1.6964600329384885,0.,ndsz,0.,1.4736773097931623e8,-0.000017902704897210242
10055,0.,2.8003542728190545e-11,1.,1.7278759594743864,0.,ndsz,0.,1.4640304154531485e8,-9.571892519488756e-6
10056,0.,2.8003542728190545e-11,1.,1.7592918860102844,0.,ndsz,0.,1.1063706510037538e8,-7.667131905475522e-6
10058,0.,2.8003542728190545e-11,1.,1.82212373908208,0.,ndsz,0.,1.1542070257198541e8,-2.351136032530121e-6
10066,0.,2.8003542728190545e-11,1.,2.0734511513692637,0.,ndsz,0.,3.177998028369037e8,-3.762854134947702e-7
10071,0.,2.8003542728190545e-11,1.,2.230530784048753,0.,NOERR,0.,2.8938961335592947e9,2.714198819930138e-6
10072,0.,2.8003542728190545e-11,1.,2.261946710584651,0.,ndsz,0.,6.719375622197155e8,-0.000019983164165182643
10073,0.,2.8003542728190545e-11,1.,2.293362637120549,0.,ndsz,0.,7.035874280952644e8,-0.000020740185320278215
10078,0.,2.8003542728190545e-11,1.,2.4504422698000385,0.,NOERR,0.,2.8938961335592947e9,-3.5424277479719116e-6
10083,0.,2.8003542728190545e-11,1.,2.607521902479528,0.,NOERR,0.,2.8938961335592947e9,-2.0879452216566275e-6
10084,0.,2.8003542728190545e-11,1.,2.638937829015426,0.,ndsz,0.,2.708044237210921e8,-1.6500093806826044e-6
10124,0.,2.8003542728190545e-11,1.,3.8955748904513436,0.,NOERR,0.,2.8938961335592947e9,-7.313690066297541e-7
10160,0.,2.8003542728190545e-11,1.,5.026548245743669,0.,ndsz,0.,2.4871116331419507e8,2.2202870582077594e-6
10165,0.,2.8003542728190545e-11,1.,5.183627878423159,0.,NOERR,0.,2.8938961335592947e9,-6.079105862483692e-7
10166,0.,2.8003542728190545e-11,1.,5.215043804959056,0.,ndsz,0.,2.995568994369786e8,-0.000014276650077249542
10167,0.,2.8003542728190545e-11,1.,5.246459731494954,0.,ndsz,0.,3.008587881177707e8,-3.8389813568073805e-6
10168,0.,2.8003542728190545e-11,1.,5.277875658030852,0.,NOERR,0.,2.8938961335592947e9,-2.3126940549907932e-6
10177,0.,2.8003542728190545e-11,1.,5.5606189968539335,0.,NOERR,0.,2.8938961335592947e9,1.889178977447233e-6
10181,0.,2.8003542728190545e-11,1.,5.686282702997525,0.,ndsz,0.,1.0311002726034231e8,1.1539818452477313e-6
10183,0.,2.8003542728190545e-11,1.,5.749114556069322,0.,ndsz,0.,9.916420841209733e7,-7.252539455215867e-6
10184,0.,2.8003542728190545e-11,1.,5.7805304826052195,0.,ndsz,0.,9.730346031072634e7,2.4666456397426373e-6
10186,0.,2.8003542728190545e-11,1.,5.843362335677016,0.,NOERR,0.,2.8938961335592947e9,4.892458831232845e-6
10191,0.,2.8003542728190545e-11,1.,6.000441968356505,0.,ndsz,0.,1.364223829941519e8,-0.00001836330483229176
10195,0.,2.8003542728190545e-11,1.,6.126105674500097,0.,ndsz,0.,1.3297062899909805e8,-0.00001112991796503593
10198,0.,2.8003542728190545e-11,1.,6.220353454107791,0.,ndsz,0.,1.7462856132169014e8,-0.00005143599439350055
10426,-3.0396598110480402e-6,0.,-1.,0.8168140899333463,0.,mxst,0.,1.0479517416891325e9,-0.00006856091969354577
10432,-3.0396598110480402e-6,0.,-1.,1.0053096491487339,0.,mxst,0.,2.3181912179609385e9,-0.00003331821753009078
10445,-3.0396598110480402e-6,0.,-1.,1.413716694115407,0.,mxst,0.,1.3464255498172104e9,-0.00006702859937303038
10448,-3.0396598110480402e-6,0.,-1.,1.5079644737231006,0.,mxst,0.,2.271131271609044e9,-0.00002715092010580441
10587,-3.0396598110480402e-6,0.,-1.,5.874778262212914,0.,ndsz,0.,8.268274667312505e8,-0.00007249652378784184
10687,-3.0396598110480402e-6,0.,-1.,2.73318560862312,3.141592653589793,ndsz,0.,8.268274667312505e8,-0.00007249652378784184
10726,-3.0396598110480402e-6,0.,-1.,3.958406743523139,3.141592653589793,mxst,0.,1.0479517416891325e9,-0.00006856091969354577
10732,-3.0396598110480402e-6,0.,-1.,4.1469023027385274,3.141592653589793,mxst,0.,2.3181912179609385e9,-0.00003331821753009078
10745,-3.0396598110480402e-6,0.,-1.,4.5553093477052,3.141592653589793,mxst,0.,1.3464255498172104e9,-0.00006702859937303038
10748,-3.0396598110480402e-6,0.,-1.,4.649557127312894,3.141592653589793,mxst,0.,2.271131271609044e9,-0.00002715092010580441
10826,-3.0396598110480402e-6,0.,1.,0.8168140899333463,0.,mxst,0.,1.0479517416891325e9,-0.00006856091969354577
10832,-3.0396598110480402e-6,0.,1.,1.0053096491487339,0.,mxst,0.,2.3181912179609385e9,-0.00003331821753009078
10845,-3.0396598110480402e-6,0.,1.,1.413716694115407,0.,mxst,0.,1.3464255498172104e9,-0.00006702859937303038
10848,-3.0396598110480402e-6,0.,1.,1.5079644737231006,0.,mxst,0.,2.271131271609044e9,-0.00002715092010580441
10987,-3.0396598110480402e-6,0.,1.,5.874778262212914,0.,ndsz,0.,8.268274667312505e8,-0.00007249652378784184
11087,-3.0396598110480402e-6,0.,1.,2.73318560862312,3.141592653589793,ndsz,0.,8.268274667312505e8,-0.00007249652378784184
11126,-3.0396598110480402e-6,0.,1.,3.958406743523139,3.141592653589793,mxst,0.,1.0479517416891325e9,-0.00006856091969354577
11132,-3.0396598110480402e-6,0.,1.,4.1469023027385274,3.141592653589793,mxst,0.,2.3181912179609385e9,-0.00003331821753009078
11145,-3.0396598110480402e-6,0.,1.,4.5553093477052,3.141592653589793,mxst,0.,1.3464255498172104e9,-0.00006702859937303038
11148,-3.0396598110480402e-6,0.,1.,4.649557127312894,3.141592653589793,mxst,0.,2.271131271609044e9,-0.00002715092010580441
11241,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,1.288052987971815,0.,ndsz,0.,1.146245848072706e9,-3.270786592679542e-6
11259,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,1.853539665617978,0.,mxst,0.,2.262475293198635e9,-0.00003614711599441078
11286,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,2.701769682087222,0.,ndsz,0.,2.184115725347723e9,-6.759788604426831e-7
11287,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,2.73318560862312,0.,ndsz,0.,2.524130613496132e9,-8.076755726449392e-7
11353,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,4.806636759992384,0.,ndsz,0.,1.1182919998534515e9,-4.195875397350335e-6
11354,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,4.838052686528282,0.,ndsz,0.,1.7754037457362468e9,-0.0000122907277351203
11355,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,4.869468613064179,0.,ndsz,0.,9.982810826670048e8,-0.000010553556224063287
11392,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,6.031857894892402,0.,mxst,0.,1.2654664568257585e9,-0.0000683841303533439
11478,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,2.4504422698000385,3.141592653589793,ndsz,0.,8.268274667312505e8,-0.000012923698427145299
11492,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,2.8902652413026098,3.141592653589793,mxst,0.,1.6375355351288166e9,-0.000027575927975155417
11504,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,3.267256359733385,3.141592653589793,mxst,0.,2.1173846669619827e9,-0.00003567540879813834
11505,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,3.2986722862692828,3.141592653589793,mxst,0.,2.3476291011541266e9,-0.000018335818865544348
11522,-3.0396598110480402e-6,1.4001771364095271e-12,-1.,3.8327430373795477,3.141592653589793,mxst,0.,2.552302471647572e9,-2.8009641578355974e-6
11641,-3.0396598110480402e-6,1.4001771364095271e-12,1.,1.288052987971815,0.,ndsz,0.,1.146245848072706e9,-3.270786592679542e-6
11659,-3.0396598110480402e-6,1.4001771364095271e-12,1.,1.853539665617978,0.,mxst,0.,2.262475293198635e9,-0.00003614711599441078
11686,-3.0396598110480402e-6,1.4001771364095271e-12,1.,2.701769682087222,0.,ndsz,0.,2.184115725347723e9,-6.759788604426831e-7
11687,-3.0396598110480402e-6,1.4001771364095271e-12,1.,2.73318560862312,0.,ndsz,0.,2.524130613496132e9,-8.076755726449392e-7
11753,-3.0396598110480402e-6,1.4001771364095271e-12,1.,4.806636759992384,0.,ndsz,0.,1.1182919998534515e9,-4.195875397350335e-6
11754,-3.0396598110480402e-6,1.4001771364095271e-12,1.,4.838052686528282,0.,ndsz,0.,1.7754037457362468e9,-0.0000122907277351203
11755,-3.0396598110480402e-6,1.4001771364095271e-12,1.,4.869468613064179,0.,ndsz,0.,9.982810826670048e8,-0.000010553556224063287
11792,-3.0396598110480402e-6,1.4001771364095271e-12,1.,6.031857894892402,0.,mxst,0.,1.2654664568257585e9,-0.0000683841303533439
11878,-3.0396598110480402e-6,1.4001771364095271e-12,1.,2.4504422698000385,3.141592653589793,ndsz,0.,8.268274667312505e8,-0.000012923698427145299
11892,-3.0396598110480402e-6,1.4001771364095271e-12,1.,2.8902652413026098,3.141592653589793,mxst,0.,1.6375355351288166e9,-0.000027575927975155417
11904,-3.0396598110480402e-6,1.4001771364095271e-12,1.,3.267256359733385,3.141592653589793,mxst,0.,2.1173846669619827e9,-0.00003567540879813834
11905,-3.0396598110480402e-6,1.4001771364095271e-12,1.,3.2986722862692828,3.141592653589793,mxst,0.,2.3476291011541266e9,-0.000018335818865544348
11922,-3.0396598110480402e-6,1.4001771364095271e-12,1.,3.8327430373795477,3.141592653589793,mxst,0.,2.552302471647572e9,-2.8009641578355974e-6
12000,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,0.,0.,ndsz,0.,8.268274667312505e8,-0.00006129704487749017
12005,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,0.15707963267948966,0.,ndsz,0.,1.4368570999986267e9,-1.6948682528550307e-6
12015,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,0.47123889803846897,0.,mxst,0.,1.1974071493118212e9,-0.00006018630166735803
12029,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,0.91106186954104,0.,mxst,0.,1.4109634831792922e9,-0.00004986459310544317
12050,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,1.5707963267948966,0.,mxst,0.,1.4231904430989208e9,-0.00003144935825824194
12059,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,1.853539665617978,0.,mxst,0.,2.230224318313591e9,-0.00003283556039827529
12065,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,2.0420352248333655,0.,ndsz,0.,2.1309886057314358e9,-1.5343628909647578e-6
12066,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,2.0734511513692637,0.,ndsz,0.,8.968346546595018e8,1.019500086130165e-6
12079,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,2.4818581963359367,0.,mxst,0.,1.9181215075490146e9,-0.00004684493969117618
12083,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,2.607521902479528,0.,ndsz,0.,8.073145677785264e8,-6.3060316577434605e-6
12155,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,4.869468613064179,0.,ndsz,0.,6.076191844828501e8,5.400167694347147e-6
12159,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,4.995132319207771,0.,mxst,0.,1.4433870477322342e9,-0.00006324897635086215
12171,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,5.372123437638546,0.,ndsz,0.,8.454982242803764e8,-8.805399424716143e-6
12276,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,2.3876104167282426,3.141592653589793,mxst,0.,1.260276431660477e9,-0.00005357405222892325
12279,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,2.4818581963359367,3.141592653589793,mxst,0.,1.2730794482303596e9,-0.00006679379965848775
12300,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,3.141592653589793,3.141592653589793,mxst,0.,1.4292942311329505e9,-0.00006299312818125458
12313,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,3.5499996985564657,3.141592653589793,mxst,0.,1.0389256337738944e9,-0.00007069307135083858
12326,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,3.958406743523139,3.141592653589793,mxst,0.,2.2914555993773084e9,-0.000018156933752340064
12343,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,4.492477494633404,3.141592653589793,mxst,0.,2.3226060566768594e9,-0.0000364643140689405
12350,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,4.71238898038469,3.141592653589793,ndsz,0.,1.4128512411549299e9,-1.414990759229795e-6
12363,-3.0396598110480402e-6,2.8003542728190542e-12,-1.,5.120796025351362,3.141592653589793,ndsz,0.,1.6127843019455917e9,-1.2519619971840257e-6
12400,-3.0396598110480402e-6,2.8003542728190542e-12,1.,0.,0.,ndsz,0.,8.268274667312505e8,-0.00006129704487749017
12405,-3.0396598110480402e-6,2.8003542728190542e-12,1.,0.15707963267948966,0.,ndsz,0.,1.4368570999986267e9,-1.6948682528550307e-6
12415,-3.0396598110480402e-6,2.8003542728190542e-12,1.,0.47123889803846897,0.,mxst,0.,1.1974071493118212e9,-0.00006018630166735803
12429,-3.0396598110480402e-6,2.8003542728190542e-12,1.,0.91106186954104,0.,mxst,0.,1.4109634831792922e9,-0.00004986459310544317
12450,-3.0396598110480402e-6,2.8003542728190542e-12,1.,1.5707963267948966,0.,mxst,0.,1.4231904430989208e9,-0.00003144935825824194
12459,-3.0396598110480402e-6,2.8003542728190542e-12,1.,1.853539665617978,0.,mxst,0.,2.230224318313591e9,-0.00003283556039827529
12465,-3.0396598110480402e-6,2.8003542728190542e-12,1.,2.0420352248333655,0.,ndsz,0.,2.1309886057314358e9,-1.5343628909647578e-6
12466,-3.0396598110480402e-6,2.8003542728190542e-12,1.,2.0734511513692637,0.,ndsz,0.,8.968346546595018e8,1.019500086130165e-6
12479,-3.0396598110480402e-6,2.8003542728190542e-12,1.,2.4818581963359367,0.,mxst,0.,1.9181215075490146e9,-0.00004684493969117618
12483,-3.0396598110480402e-6,2.8003542728190542e-12,1.,2.607521902479528,0.,ndsz,0.,8.073145677785264e8,-6.3060316577434605e-6
12555,-3.0396598110480402e-6,2.8003542728190542e-12,1.,4.869468613064179,0.,ndsz,0.,6.076191844828501e8,5.400167694347147e-6
12559,-3.0396598110480402e-6,2.8003542728190542e-12,1.,4.995132319207771,0.,mxst,0.,1.4433870477322342e9,-0.00006324897635086215
12571,-3.0396598110480402e-6,2.8003542728190542e-12,1.,5.372123437638546,0.,ndsz,0.,8.454982242803764e8,-8.805399424716143e-6
12676,-3.0396598110480402e-6,2.8003542728190542e-12,1.,2.3876104167282426,3.141592653589793,mxst,0.,1.260276431660477e9,-0.00005357405222892325
12679,-3.0396598110480402e-6,2.8003542728190542e-12,1.,2.4818581963359367,3.141592653589793,mxst,0.,1.2730794482303596e9,-0.00006679379965848775
12700,-3.0396598110480402e-6,2.8003542728190542e-12,1.,3.141592653589793,3.141592653589793,mxst,0.,1.4292942311329505e9,-0.00006299312818125458
12713,-3.0396598110480402e-6,2.8003542728190542e-12,1.,3.5499996985564657,3.141592653589793,mxst,0.,1.0389256337738944e9,-0.00007069307135083858
12726,-3.0396598110480402e-6,2.8003542728190542e-12,1.,3.958406743523139,3.141592653589793,mxst,0.,2.2914555993773084e9,-0.000018156933752340064
12743,-3.0396598110480402e-6,2.8003542728190542e-12,1.,4.492477494633404,3.141592653589793,mxst,0.,2.3226060566768594e9,-0.0000364643140689405
12750,-3.0396598110480402e-6,2.8003542728190542e-12,1.,4.71238898038469,3.141592653589793,ndsz,0.,1.4128512411549299e9,-1.414990759229795e-6
12763,-3.0396598110480402e-6,2.8003542728190542e-12,1.,5.120796025351362,3.141592653589793,ndsz,0.,1.6127843019455917e9,-1.2519619971840257e-6
12800,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,0.,0.,mxst,0.,1.9379685501889281e9,-0.00004199297705864691
12802,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,0.06283185307179587,0.,mxst,0.,9.520112149202684e8,-0.00007763665293123237
12803,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,0.09424777960769379,0.,ndsz,0.,4.789950534826564e8,6.368981573245946e-7
12809,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,0.2827433388230814,0.,ndsz,0.,8.268274667312505e8,-0.0000661458128421758
12818,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,0.5654866776461628,0.,ndsz,0.,8.268274667312505e8,-0.0000676942928676619
12825,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,0.7853981633974483,0.,ndsz,0.,8.268274667312505e8,-0.0000770533501769642
12834,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,1.0681415022205298,0.,ndsz,0.,7.092792834120016e8,-0.000022594236980921778
12843,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,1.350884841043611,0.,mxst,0.,1.2861268395937061e9,-0.0000708156759262335
12845,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,1.413716694115407,0.,mxst,0.,1.9456143748333733e9,-0.000020669548444375453
12853,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,1.6650441064025905,0.,mxst,0.,2.586494321500848e9,-0.000023101386704001267
12859,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,1.853539665617978,0.,ndsz,0.,2.0736728246491165e9,-1.6637359010474029e-6
12861,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,1.9163715186897738,0.,mxst,0.,2.3832434413839846e9,-0.00002609670814914672
12863,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,1.9792033717615696,0.,ndsz,0.,1.5677722791717913e9,-1.1207040309102467e-6
12866,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,2.0734511513692637,0.,ndsz,0.,1.806137747538479e9,-0.000012724991982793199
12870,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,2.199114857512855,0.,ndsz,0.,6.415177676747146e8,-5.103278333251637e-6
12878,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,2.4504422698000385,0.,mxst,0.,2.065571127312391e9,-0.0000403967262172511
12954,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,4.838052686528282,0.,mxst,0.,2.8181038009808807e9,-0.000032974687315941425
12956,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,4.900884539600077,0.,ndsz,0.,4.4581119083373237e8,1.9562542377116188e-6
12961,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,5.057964172279568,0.,ndsz,0.,1.1618268795089915e9,-3.0422868562141048e-6
12966,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,5.215043804959056,0.,ndsz,0.,8.268274667312505e8,-0.00004552507155440781
12967,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,5.246459731494954,0.,ndsz,0.,1.1567192670729573e9,-0.000016373911911671257
12974,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,5.46637121724624,0.,ndsz,0.,6.890944413815775e8,-0.000050314999960221485
12985,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,5.811946409141117,0.,mxst,0.,1.5106229116345913e9,-0.00005503552150294666
12991,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,6.000441968356505,0.,ndsz,0.,1.367143546487082e9,-0.00004591241952311975
12992,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,6.031857894892402,0.,ndsz,0.,5.128456712202246e8,-9.61729156756519e-7
13076,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,2.3876104167282426,3.141592653589793,ndsz,0.,8.19055256510951e8,-0.000011019845956639074
13079,-3.0396598110480402e-6,4.2005314092285815e-12,-1.,2.4818581963359367,3.141592653589793,ndsz,0.,7.90048406035099e8,-7.6987804646933e-6
