,Filename,Dir,zi,kind,W,field
385,binding_0\721cb6b0-0b5e-42ec-b19f-1bc7e21ca38f.txt,-1.0,-6.0,tplus=20,,1.8669028485460365e-11
386,binding_0\617f62ef-9232-4055-bdc5-0d95e0a90359.txt,-1.0,-6.0,tt=20,,1.886349753218391e-11
387,binding_0\617f62ef-9232-4055-bdc5-0d95e0a90359.txt,-1.0,-6.0,tt=10,3.148544205724029e-05,1.886349753218391e-11
388,binding_0\617f62ef-9232-4055-bdc5-0d95e0a90359.txt,-1.0,-6.0,tb=20,,1.886349753218391e-11
389,binding_0\617f62ef-9232-4055-bdc5-0d95e0a90359.txt,-1.0,-6.0,tplus=20,,1.886349753218391e-11
390,binding_0\5124e072-1549-48c6-8c06-264282bbfe2c.txt,-1.0,-6.0,tt=20,,1.905796657890745e-11
391,binding_0\5124e072-1549-48c6-8c06-264282bbfe2c.txt,-1.0,-6.0,tt=10,3.211482001085902e-05,1.905796657890745e-11
392,binding_0\5124e072-1549-48c6-8c06-264282bbfe2c.txt,-1.0,-6.0,tb=20,,1.905796657890745e-11
393,binding_0\5124e072-1549-48c6-8c06-264282bbfe2c.txt,-1.0,-6.0,tplus=20,,1.905796657890745e-11
394,binding_0\7170b364-105b-4605-9e57-2bab53e69b1f.txt,-1.0,-6.0,tt=20,,1.9252435625631e-11
395,binding_0\7170b364-105b-4605-9e57-2bab53e69b1f.txt,-1.0,-6.0,tt=10,3.275057027733502e-05,1.9252435625631e-11
396,binding_0\7170b364-105b-4605-9e57-2bab53e69b1f.txt,-1.0,-6.0,tb=20,,1.9252435625631e-11
397,binding_0\7170b364-105b-4605-9e57-2bab53e69b1f.txt,-1.0,-6.0,tplus=20,,1.9252435625631e-11
398,binding_0\0c43d7be-e441-49b9-a10c-539b9dec3bc5.txt,-1.0,-6.0,tt=20,,1.9446904672354546e-11
399,binding_0\0c43d7be-e441-49b9-a10c-539b9dec3bc5.txt,-1.0,-6.0,tt=10,3.339268888265049e-05,1.9446904672354546e-11
400,binding_0\0c43d7be-e441-49b9-a10c-539b9dec3bc5.txt,-1.0,-6.0,tb=20,,1.9446904672354546e-11
401,binding_0\0c43d7be-e441-49b9-a10c-539b9dec3bc5.txt,-1.0,-6.0,tplus=20,,1.9446904672354546e-11
402,binding_0\22ae01b4-d29e-4d1c-a6c6-ab56851bf0f9.txt,-1.0,-6.0,tt=20,,1.964137371907809e-11
403,binding_0\22ae01b4-d29e-4d1c-a6c6-ab56851bf0f9.txt,-1.0,-6.0,tt=10,3.4041170582342036e-05,1.964137371907809e-11
404,binding_0\22ae01b4-d29e-4d1c-a6c6-ab56851bf0f9.txt,-1.0,-6.0,tb=20,,1.964137371907809e-11
405,binding_0\22ae01b4-d29e-4d1c-a6c6-ab56851bf0f9.txt,-1.0,-6.0,tplus=20,,1.964137371907809e-11
406,binding_0\528b2555-af33-4c87-8892-4cde26f6e7dc.txt,-1.0,-6.0,tt=20,,1.9835842765801643e-11
407,binding_0\528b2555-af33-4c87-8892-4cde26f6e7dc.txt,-1.0,-6.0,tt=10,3.469611074486836e-05,1.9835842765801643e-11
408,binding_0\528b2555-af33-4c87-8892-4cde26f6e7dc.txt,-1.0,-6.0,tb=20,,1.9835842765801643e-11
409,binding_0\528b2555-af33-4c87-8892-4cde26f6e7dc.txt,-1.0,-6.0,tplus=20,,1.9835842765801643e-11
410,binding_0\1d67fb4b-ab4e-4f3e-955f-716a611a4b14.txt,-1.0,-6.0,tt=20,,2.0030311812525185e-11
411,binding_0\1d67fb4b-ab4e-4f3e-955f-716a611a4b14.txt,-1.0,-6.0,tt=10,3.5357416639162326e-05,2.0030311812525185e-11
412,binding_0\1d67fb4b-ab4e-4f3e-955f-716a611a4b14.txt,-1.0,-6.0,tb=20,,2.0030311812525185e-11
413,binding_0\1d67fb4b-ab4e-4f3e-955f-716a611a4b14.txt,-1.0,-6.0,tplus=20,,2.0030311812525185e-11
414,binding_0\498c6a25-ad2d-4281-9b5d-962d86b3ec86.txt,-1.0,-6.0,tt=20,,2.0224780859248727e-11
415,binding_0\498c6a25-ad2d-4281-9b5d-962d86b3ec86.txt,-1.0,-6.0,tt=10,3.602508367417584e-05,2.0224780859248727e-11
416,binding_0\498c6a25-ad2d-4281-9b5d-962d86b3ec86.txt,-1.0,-6.0,tb=20,,2.0224780859248727e-11
417,binding_0\498c6a25-ad2d-4281-9b5d-962d86b3ec86.txt,-1.0,-6.0,tplus=20,,2.0224780859248727e-11
418,binding_0\968438ca-f217-431c-8ebe-25a7e6ddb013.txt,-1.0,-6.0,tt=20,,2.0419249905972272e-11
419,binding_0\968438ca-f217-431c-8ebe-25a7e6ddb013.txt,-1.0,-6.0,tt=10,3.6699222936707454e-05,2.0419249905972272e-11
420,binding_0\968438ca-f217-431c-8ebe-25a7e6ddb013.txt,-1.0,-6.0,tb=20,,2.0419249905972272e-11
421,binding_0\968438ca-f217-431c-8ebe-25a7e6ddb013.txt,-1.0,-6.0,tplus=20,,2.0419249905972272e-11
422,binding_0\588e3bdd-83da-4c05-926d-5424d41d3cf5.txt,-1.0,-6.0,tt=20,,2.0613718952695817e-11
423,binding_0\588e3bdd-83da-4c05-926d-5424d41d3cf5.txt,-1.0,-6.0,tt=10,3.737969789041242e-05,2.0613718952695817e-11
424,binding_0\588e3bdd-83da-4c05-926d-5424d41d3cf5.txt,-1.0,-6.0,tb=20,,2.0613718952695817e-11
425,binding_0\588e3bdd-83da-4c05-926d-5424d41d3cf5.txt,-1.0,-6.0,tplus=20,,2.0613718952695817e-11
426,binding_0\724d4573-25be-4a2c-986f-85779d099dff.txt,-1.0,-6.0,tt=20,,2.080818799941936e-11
427,binding_0\724d4573-25be-4a2c-986f-85779d099dff.txt,-1.0,-6.0,tt=10,3.806664556611273e-05,2.080818799941936e-11
428,binding_0\724d4573-25be-4a2c-986f-85779d099dff.txt,-1.0,-6.0,tb=20,,2.080818799941936e-11
429,binding_0\724d4573-25be-4a2c-986f-85779d099dff.txt,-1.0,-6.0,tplus=20,,2.080818799941936e-11
430,binding_0\0b4fbd48-e755-44b8-8fe6-33469c6c8c46.txt,-1.0,-6.0,tt=20,,2.1002657046142908e-11
431,binding_0\0b4fbd48-e755-44b8-8fe6-33469c6c8c46.txt,-1.0,-6.0,tt=10,3.8759935119954784e-05,2.1002657046142908e-11
432,binding_0\0b4fbd48-e755-44b8-8fe6-33469c6c8c46.txt,-1.0,-6.0,tb=20,,2.1002657046142908e-11
433,binding_0\0b4fbd48-e755-44b8-8fe6-33469c6c8c46.txt,-1.0,-6.0,tplus=20,,2.1002657046142908e-11
434,binding_0\3269a235-5dbe-450d-aff0-308995c68cd1.txt,-1.0,-6.0,tt=20,,2.1197126092866453e-11
435,binding_0\3269a235-5dbe-450d-aff0-308995c68cd1.txt,-1.0,-6.0,tt=10,3.945970726048908e-05,2.1197126092866453e-11
436,binding_0\3269a235-5dbe-450d-aff0-308995c68cd1.txt,-1.0,-6.0,tb=20,,2.1197126092866453e-11
437,binding_0\3269a235-5dbe-450d-aff0-308995c68cd1.txt,-1.0,-6.0,tplus=20,,2.1197126092866453e-11
438,binding_0\65764710-f4f3-416a-b87e-19bd95271890.txt,-1.0,-6.0,tt=20,,2.1391595139589998e-11
439,binding_0\65764710-f4f3-416a-b87e-19bd95271890.txt,-1.0,-6.0,tt=10,4.016585756023435e-05,2.1391595139589998e-11
440,binding_0\65764710-f4f3-416a-b87e-19bd95271890.txt,-1.0,-6.0,tb=20,,2.1391595139589998e-11
441,binding_0\65764710-f4f3-416a-b87e-19bd95271890.txt,-1.0,-6.0,tplus=20,,2.1391595139589998e-11
442,binding_0\86adf540-4a60-4a61-a58b-374d83537b16.txt,-1.0,-6.0,tt=20,,2.1586064186313547e-11
443,binding_0\86adf540-4a60-4a61-a58b-374d83537b16.txt,-1.0,-6.0,tt=10,4.087840557340538e-05,2.1586064186313547e-11
444,binding_0\86adf540-4a60-4a61-a58b-374d83537b16.txt,-1.0,-6.0,tb=20,,2.1586064186313547e-11
445,binding_0\86adf540-4a60-4a61-a58b-374d83537b16.txt,-1.0,-6.0,tplus=20,,2.1586064186313547e-11
446,binding_0\3f1e0485-4002-4c1c-967b-b9191189e650.txt,-1.0,-6.0,tt=20,,2.1780533233037085e-11
447,binding_0\3f1e0485-4002-4c1c-967b-b9191189e650.txt,-1.0,-6.0,tt=10,4.159742658615892e-05,2.1780533233037085e-11
448,binding_0\3f1e0485-4002-4c1c-967b-b9191189e650.txt,-1.0,-6.0,tb=20,,2.1780533233037085e-11
449,binding_0\3f1e0485-4002-4c1c-967b-b9191189e650.txt,-1.0,-6.0,tplus=20,,2.1780533233037085e-11
450,binding_0\94d8bebe-c3c2-4633-9a66-818f4b6d9016.txt,-1.0,-6.0,tt=20,,2.1975002279760643e-11
451,binding_0\94d8bebe-c3c2-4633-9a66-818f4b6d9016.txt,-1.0,-6.0,tt=10,4.232285005122806e-05,2.1975002279760643e-11
452,binding_0\94d8bebe-c3c2-4633-9a66-818f4b6d9016.txt,-1.0,-6.0,tb=20,,2.1975002279760643e-11
453,binding_0\94d8bebe-c3c2-4633-9a66-818f4b6d9016.txt,-1.0,-6.0,tplus=20,,2.1975002279760643e-11
454,binding_0\5efe2d2b-ac40-4db2-b097-b6424cea81af.txt,-1.0,-6.0,tt=20,,2.2169471326484185e-11
455,binding_0\5efe2d2b-ac40-4db2-b097-b6424cea81af.txt,-1.0,-6.0,tt=10,4.3054685528815813e-05,2.2169471326484185e-11
456,binding_0\5efe2d2b-ac40-4db2-b097-b6424cea81af.txt,-1.0,-6.0,tb=20,,2.2169471326484185e-11
457,binding_0\5efe2d2b-ac40-4db2-b097-b6424cea81af.txt,-1.0,-6.0,tplus=20,,2.2169471326484185e-11
458,binding_0\43f35a17-829c-4c47-9812-03d7e5708272.txt,-1.0,-6.0,tt=20,,2.2363940373207727e-11
459,binding_0\43f35a17-829c-4c47-9812-03d7e5708272.txt,-1.0,-6.0,tt=10,4.3792944265150985e-05,2.2363940373207727e-11
460,binding_0\43f35a17-829c-4c47-9812-03d7e5708272.txt,-1.0,-6.0,tb=20,,2.2363940373207727e-11
461,binding_0\43f35a17-829c-4c47-9812-03d7e5708272.txt,-1.0,-6.0,tplus=20,,2.2363940373207727e-11
462,binding_0\cf9c64d1-4d4a-4ef0-ad05-1dbf912427b8.txt,-1.0,-6.0,tt=20,,2.2558409419931273e-11
463,binding_0\cf9c64d1-4d4a-4ef0-ad05-1dbf912427b8.txt,-1.0,-6.0,tt=10,4.4537632557503885e-05,2.2558409419931273e-11
464,binding_0\cf9c64d1-4d4a-4ef0-ad05-1dbf912427b8.txt,-1.0,-6.0,tb=20,,2.2558409419931273e-11
465,binding_0\cf9c64d1-4d4a-4ef0-ad05-1dbf912427b8.txt,-1.0,-6.0,tplus=20,,2.2558409419931273e-11
466,binding_0\73595def-db7a-49ec-bdfe-55e9b4185e65.txt,-1.0,-6.0,tt=20,,2.2752878466654818e-11
467,binding_0\73595def-db7a-49ec-bdfe-55e9b4185e65.txt,-1.0,-6.0,tt=10,4.528875936622676e-05,2.2752878466654818e-11
468,binding_0\73595def-db7a-49ec-bdfe-55e9b4185e65.txt,-1.0,-6.0,tb=20,,2.2752878466654818e-11
469,binding_0\73595def-db7a-49ec-bdfe-55e9b4185e65.txt,-1.0,-6.0,tplus=20,,2.2752878466654818e-11
470,binding_0\4497cc44-e0e9-4c22-8be6-45b753d1df12.txt,-1.0,-6.0,tt=20,,2.2947347513378363e-11
471,binding_0\4497cc44-e0e9-4c22-8be6-45b753d1df12.txt,-1.0,-6.0,tt=10,,2.2947347513378363e-11
472,binding_0\4497cc44-e0e9-4c22-8be6-45b753d1df12.txt,-1.0,-6.0,tb=20,,2.2947347513378363e-11
473,binding_0\4497cc44-e0e9-4c22-8be6-45b753d1df12.txt,-1.0,-6.0,tplus=20,,2.2947347513378363e-11
474,binding_0\8baefcee-bb13-4872-a09a-e87f4e69009f.txt,-1.0,-6.0,tt=20,,2.314181656010191e-11
475,binding_0\8baefcee-bb13-4872-a09a-e87f4e69009f.txt,-1.0,-6.0,tt=10,,2.314181656010191e-11
476,binding_0\8baefcee-bb13-4872-a09a-e87f4e69009f.txt,-1.0,-6.0,tb=20,,2.314181656010191e-11
477,binding_0\8baefcee-bb13-4872-a09a-e87f4e69009f.txt,-1.0,-6.0,tplus=20,,2.314181656010191e-11
478,binding_0\f76c5c71-49f3-43ad-b637-3e8a9ede527b.txt,-1.0,-6.0,tt=20,,2.333628560682545e-11
479,binding_0\f76c5c71-49f3-43ad-b637-3e8a9ede527b.txt,-1.0,-6.0,tt=10,,2.333628560682545e-11
480,binding_0\f76c5c71-49f3-43ad-b637-3e8a9ede527b.txt,-1.0,-6.0,tb=20,,2.333628560682545e-11
481,binding_0\f76c5c71-49f3-43ad-b637-3e8a9ede527b.txt,-1.0,-6.0,tplus=20,,2.333628560682545e-11
482,binding_0\5bc52831-3bb3-46f9-b091-da192fa704d5.txt,-1.0,-6.0,tt=20,,2.3530754653549e-11
483,binding_0\5bc52831-3bb3-46f9-b091-da192fa704d5.txt,-1.0,-6.0,tt=10,,2.3530754653549e-11
484,binding_0\5bc52831-3bb3-46f9-b091-da192fa704d5.txt,-1.0,-6.0,tb=20,,2.3530754653549e-11
485,binding_0\5bc52831-3bb3-46f9-b091-da192fa704d5.txt,-1.0,-6.0,tplus=20,,2.3530754653549e-11
486,binding_0\2bed76db-fee7-4161-9fdf-f36e48a462e0.txt,-1.0,-6.0,tt=20,,2.372522370027255e-11
487,binding_0\2bed76db-fee7-4161-9fdf-f36e48a462e0.txt,-1.0,-6.0,tt=10,,2.372522370027255e-11
488,binding_0\2bed76db-fee7-4161-9fdf-f36e48a462e0.txt,-1.0,-6.0,tb=20,,2.372522370027255e-11
489,binding_0\2bed76db-fee7-4161-9fdf-f36e48a462e0.txt,-1.0,-6.0,tplus=20,,2.372522370027255e-11
490,binding_0\93872fd7-9e43-4d98-8fc2-3b559489d643.txt,-1.0,-6.0,tt=20,,2.3919692746996092e-11
491,binding_0\93872fd7-9e43-4d98-8fc2-3b559489d643.txt,-1.0,-6.0,tt=10,,2.3919692746996092e-11
492,binding_0\93872fd7-9e43-4d98-8fc2-3b559489d643.txt,-1.0,-6.0,tb=20,,2.3919692746996092e-11
493,binding_0\93872fd7-9e43-4d98-8fc2-3b559489d643.txt,-1.0,-6.0,tplus=20,,2.3919692746996092e-11
494,binding_0\2ba10eab-9030-4098-b58d-92cd423e8e4c.txt,-1.0,-6.0,tt=20,,2.411416179371964e-11
495,binding_0\2ba10eab-9030-4098-b58d-92cd423e8e4c.txt,-1.0,-6.0,tt=10,,2.411416179371964e-11
496,binding_0\2ba10eab-9030-4098-b58d-92cd423e8e4c.txt,-1.0,-6.0,tb=20,,2.411416179371964e-11
497,binding_0\2ba10eab-9030-4098-b58d-92cd423e8e4c.txt,-1.0,-6.0,tplus=20,,2.411416179371964e-11
498,binding_0\22d99c80-5230-4a11-bbcb-80c89f0460a6.txt,-1.0,-6.0,tt=20,,2.4308630840443183e-11
499,binding_0\22d99c80-5230-4a11-bbcb-80c89f0460a6.txt,-1.0,-6.0,tt=10,,2.4308630840443183e-11
500,binding_0\22d99c80-5230-4a11-bbcb-80c89f0460a6.txt,-1.0,-6.0,tb=20,,2.4308630840443183e-11
501,binding_0\22d99c80-5230-4a11-bbcb-80c89f0460a6.txt,-1.0,-6.0,tplus=20,,2.4308630840443183e-11
502,binding_0\d18e6030-c273-4e31-a351-94d09514d076.txt,-1.0,-6.0,tt=20,,2.450309988716673e-11
503,binding_0\d18e6030-c273-4e31-a351-94d09514d076.txt,-1.0,-6.0,tt=10,,2.450309988716673e-11
504,binding_0\d18e6030-c273-4e31-a351-94d09514d076.txt,-1.0,-6.0,tb=20,,2.450309988716673e-11
505,binding_0\d18e6030-c273-4e31-a351-94d09514d076.txt,-1.0,-6.0,tplus=20,,2.450309988716673e-11
506,binding_0\8a292d28-4d3e-4194-93f1-a9f6295815b7.txt,-1.0,-6.0,tt=20,,2.4697568933890273e-11
507,binding_0\8a292d28-4d3e-4194-93f1-a9f6295815b7.txt,-1.0,-6.0,tt=10,,2.4697568933890273e-11
508,binding_0\8a292d28-4d3e-4194-93f1-a9f6295815b7.txt,-1.0,-6.0,tb=20,,2.4697568933890273e-11
509,binding_0\8a292d28-4d3e-4194-93f1-a9f6295815b7.txt,-1.0,-6.0,tplus=20,,2.4697568933890273e-11
510,binding_0\0db5f105-851e-449c-bed4-abbc701cd417.txt,-1.0,-6.0,tt=20,,2.4892037980613818e-11
511,binding_0\0db5f105-851e-449c-bed4-abbc701cd417.txt,-1.0,-6.0,tt=10,,2.4892037980613818e-11
512,binding_0\0db5f105-851e-449c-bed4-abbc701cd417.txt,-1.0,-6.0,tb=20,,2.4892037980613818e-11
513,binding_0\0db5f105-851e-449c-bed4-abbc701cd417.txt,-1.0,-6.0,tplus=20,,2.4892037980613818e-11
514,binding_0\7f0560f6-5dec-4247-8123-16a9637ca9ab.txt,-1.0,-6.0,tt=20,,2.5086507027337363e-11
515,binding_0\7f0560f6-5dec-4247-8123-16a9637ca9ab.txt,-1.0,-6.0,tt=10,,2.5086507027337363e-11
516,binding_0\7f0560f6-5dec-4247-8123-16a9637ca9ab.txt,-1.0,-6.0,tb=20,,2.5086507027337363e-11
517,binding_0\7f0560f6-5dec-4247-8123-16a9637ca9ab.txt,-1.0,-6.0,tplus=20,,2.5086507027337363e-11
518,binding_0\acea52e4-50b0-46e0-9844-2d1cdda0dbf4.txt,-1.0,-6.0,tt=20,,2.5280976074060912e-11
519,binding_0\acea52e4-50b0-46e0-9844-2d1cdda0dbf4.txt,-1.0,-6.0,tt=10,,2.5280976074060912e-11
520,binding_0\acea52e4-50b0-46e0-9844-2d1cdda0dbf4.txt,-1.0,-6.0,tb=20,,2.5280976074060912e-11
521,binding_0\acea52e4-50b0-46e0-9844-2d1cdda0dbf4.txt,-1.0,-6.0,tplus=20,,2.5280976074060912e-11
522,binding_0\32d00677-7b79-49db-a7f4-9ab0a33c7a2e.txt,-1.0,-6.0,tt=20,,2.5475445120784447e-11
523,binding_0\32d00677-7b79-49db-a7f4-9ab0a33c7a2e.txt,-1.0,-6.0,tt=10,,2.5475445120784447e-11
524,binding_0\32d00677-7b79-49db-a7f4-9ab0a33c7a2e.txt,-1.0,-6.0,tb=20,,2.5475445120784447e-11
525,binding_0\32d00677-7b79-49db-a7f4-9ab0a33c7a2e.txt,-1.0,-6.0,tplus=20,,2.5475445120784447e-11
526,binding_0\f198af57-3f90-47e1-b5d3-9bf5d9017272.txt,-1.0,-6.0,tt=20,,2.5669914167508e-11
527,binding_0\f198af57-3f90-47e1-b5d3-9bf5d9017272.txt,-1.0,-6.0,tt=10,,2.5669914167508e-11
528,binding_0\f198af57-3f90-47e1-b5d3-9bf5d9017272.txt,-1.0,-6.0,tb=20,,2.5669914167508e-11
529,binding_0\f198af57-3f90-47e1-b5d3-9bf5d9017272.txt,-1.0,-6.0,tplus=20,,2.5669914167508e-11
530,binding_0\fd3c644f-40b0-4ef1-82d5-79c3ab6f81f8.txt,-1.0,-6.0,tt=20,,2.5864383214231544e-11
531,binding_0\fd3c644f-40b0-4ef1-82d5-79c3ab6f81f8.txt,-1.0,-6.0,tt=10,,2.5864383214231544e-11
532,binding_0\fd3c644f-40b0-4ef1-82d5-79c3ab6f81f8.txt,-1.0,-6.0,tb=20,,2.5864383214231544e-11
533,binding_0\fd3c644f-40b0-4ef1-82d5-79c3ab6f81f8.txt,-1.0,-6.0,tplus=20,,2.5864383214231544e-11
534,binding_0\9ac2db82-d1f3-49da-b483-fc00c752e8ac.txt,-1.0,-6.0,tt=20,,2.605885226095509e-11
535,binding_0\9ac2db82-d1f3-49da-b483-fc00c752e8ac.txt,-1.0,-6.0,tt=10,,2.605885226095509e-11
536,binding_0\9ac2db82-d1f3-49da-b483-fc00c752e8ac.txt,-1.0,-6.0,tb=20,,2.605885226095509e-11
537,binding_0\9ac2db82-d1f3-49da-b483-fc00c752e8ac.txt,-1.0,-6.0,tplus=20,,2.605885226095509e-11
538,binding_0\cb0b2f85-0720-4663-9c96-8d2cf44afb6b.txt,-1.0,-6.0,tt=20,,2.6253321307678644e-11
539,binding_0\cb0b2f85-0720-4663-9c96-8d2cf44afb6b.txt,-1.0,-6.0,tt=10,,2.6253321307678644e-11
540,binding_0\cb0b2f85-0720-4663-9c96-8d2cf44afb6b.txt,-1.0,-6.0,tb=20,,2.6253321307678644e-11
541,binding_0\cb0b2f85-0720-4663-9c96-8d2cf44afb6b.txt,-1.0,-6.0,tplus=20,,2.6253321307678644e-11
542,binding_0\d30f03be-2edb-4d7b-9c95-26271ce0f1ce.txt,-1.0,-6.0,tt=20,,2.6447790354402183e-11
543,binding_0\d30f03be-2edb-4d7b-9c95-26271ce0f1ce.txt,-1.0,-6.0,tt=10,,2.6447790354402183e-11
544,binding_0\d30f03be-2edb-4d7b-9c95-26271ce0f1ce.txt,-1.0,-6.0,tb=20,,2.6447790354402183e-11
545,binding_0\d30f03be-2edb-4d7b-9c95-26271ce0f1ce.txt,-1.0,-6.0,tplus=20,,2.6447790354402183e-11
546,binding_0\985faa45-2ea3-43b0-b146-cc8a575f3211.txt,-1.0,-6.0,tt=20,,2.6642259401125728e-11
547,binding_0\985faa45-2ea3-43b0-b146-cc8a575f3211.txt,-1.0,-6.0,tt=10,,2.6642259401125728e-11
548,binding_0\985faa45-2ea3-43b0-b146-cc8a575f3211.txt,-1.0,-6.0,tb=20,,2.6642259401125728e-11
549,binding_0\985faa45-2ea3-43b0-b146-cc8a575f3211.txt,-1.0,-6.0,tplus=20,,2.6642259401125728e-11
550,binding_0\78f45dfb-3cd7-4a5d-89f0-892a54bb58db.txt,-1.0,-6.0,tt=20,,2.6836728447849273e-11
551,binding_0\78f45dfb-3cd7-4a5d-89f0-892a54bb58db.txt,-1.0,-6.0,tt=10,,2.6836728447849273e-11
552,binding_0\78f45dfb-3cd7-4a5d-89f0-892a54bb58db.txt,-1.0,-6.0,tb=20,,2.6836728447849273e-11
553,binding_0\78f45dfb-3cd7-4a5d-89f0-892a54bb58db.txt,-1.0,-6.0,tplus=20,,2.6836728447849273e-11
554,binding_0\8bc7f358-837a-4ab4-a7c0-35b102d7fb55.txt,-1.0,-6.0,tt=20,,2.703119749457282e-11
555,binding_0\8bc7f358-837a-4ab4-a7c0-35b102d7fb55.txt,-1.0,-6.0,tt=10,,2.703119749457282e-11
556,binding_0\8bc7f358-837a-4ab4-a7c0-35b102d7fb55.txt,-1.0,-6.0,tb=20,,2.703119749457282e-11
557,binding_0\8bc7f358-837a-4ab4-a7c0-35b102d7fb55.txt,-1.0,-6.0,tplus=20,,2.703119749457282e-11
558,binding_0\4b58a3ee-3ac7-4e87-b2f6-b2c6268a840c.txt,-1.0,-6.0,tt=20,,2.722566654129637e-11
559,binding_0\4b58a3ee-3ac7-4e87-b2f6-b2c6268a840c.txt,-1.0,-6.0,tt=10,,2.722566654129637e-11
560,binding_0\4b58a3ee-3ac7-4e87-b2f6-b2c6268a840c.txt,-1.0,-6.0,tb=20,,2.722566654129637e-11
561,binding_0\4b58a3ee-3ac7-4e87-b2f6-b2c6268a840c.txt,-1.0,-6.0,tplus=20,,2.722566654129637e-11
562,binding_0\07b5aaf7-d775-4ed7-a1a8-f42785a82c65.txt,-1.0,-6.0,tt=20,,2.7420135588019912e-11
563,binding_0\07b5aaf7-d775-4ed7-a1a8-f42785a82c65.txt,-1.0,-6.0,tt=10,,2.7420135588019912e-11
564,binding_0\07b5aaf7-d775-4ed7-a1a8-f42785a82c65.txt,-1.0,-6.0,tb=20,,2.7420135588019912e-11
565,binding_0\07b5aaf7-d775-4ed7-a1a8-f42785a82c65.txt,-1.0,-6.0,tplus=20,,2.7420135588019912e-11
566,binding_0\52b2aa19-c144-4020-9290-2e8ee6416fca.txt,-1.0,-6.0,tt=20,,2.761460463474345e-11
567,binding_0\52b2aa19-c144-4020-9290-2e8ee6416fca.txt,-1.0,-6.0,tt=10,,2.761460463474345e-11
568,binding_0\52b2aa19-c144-4020-9290-2e8ee6416fca.txt,-1.0,-6.0,tb=20,,2.761460463474345e-11
569,binding_0\52b2aa19-c144-4020-9290-2e8ee6416fca.txt,-1.0,-6.0,tplus=20,,2.761460463474345e-11
570,binding_0\3589b482-9b4e-4d91-b3d9-c6a2b0e81fce.txt,-1.0,-6.0,tt=20,,2.7809073681466996e-11
571,binding_0\3589b482-9b4e-4d91-b3d9-c6a2b0e81fce.txt,-1.0,-6.0,tt=10,,2.7809073681466996e-11
572,binding_0\3589b482-9b4e-4d91-b3d9-c6a2b0e81fce.txt,-1.0,-6.0,tb=20,,2.7809073681466996e-11
573,binding_0\3589b482-9b4e-4d91-b3d9-c6a2b0e81fce.txt,-1.0,-6.0,tplus=20,,2.7809073681466996e-11
574,binding_0\c7c935b8-2665-40f9-83ab-8b6bef6acf53.txt,-1.0,-6.0,tt=20,,2.8003542728190548e-11
575,binding_0\c7c935b8-2665-40f9-83ab-8b6bef6acf53.txt,-1.0,-6.0,tt=10,,2.8003542728190548e-11
576,binding_0\c7c935b8-2665-40f9-83ab-8b6bef6acf53.txt,-1.0,-6.0,tb=20,,2.8003542728190548e-11
577,binding_0\c7c935b8-2665-40f9-83ab-8b6bef6acf53.txt,-1.0,-6.0,tplus=20,,2.8003542728190548e-11
578,binding_0\a5aa488a-d4f4-45a8-b013-ff1e1795a441.txt,-1.0,-6.0,tt=20,,2.819801177491409e-11
579,binding_0\a5aa488a-d4f4-45a8-b013-ff1e1795a441.txt,-1.0,-6.0,tt=10,,2.819801177491409e-11
580,binding_0\a5aa488a-d4f4-45a8-b013-ff1e1795a441.txt,-1.0,-6.0,tb=20,,2.819801177491409e-11
581,binding_0\a5aa488a-d4f4-45a8-b013-ff1e1795a441.txt,-1.0,-6.0,tplus=20,,2.819801177491409e-11
582,binding_0\dfdc3f1b-e8cf-407c-8344-7c4033062590.txt,-1.0,-6.0,tt=20,,2.8392480821637635e-11
583,binding_0\dfdc3f1b-e8cf-407c-8344-7c4033062590.txt,-1.0,-6.0,tt=10,,2.8392480821637635e-11
584,binding_0\dfdc3f1b-e8cf-407c-8344-7c4033062590.txt,-1.0,-6.0,tb=20,,2.8392480821637635e-11
585,binding_0\dfdc3f1b-e8cf-407c-8344-7c4033062590.txt,-1.0,-6.0,tplus=20,,2.8392480821637635e-11
586,binding_0\99abc225-23d9-4463-a248-e2a49a82ae29.txt,-1.0,-6.0,tt=20,,2.858694986836118e-11
587,binding_0\99abc225-23d9-4463-a248-e2a49a82ae29.txt,-1.0,-6.0,tt=10,,2.858694986836118e-11
588,binding_0\99abc225-23d9-4463-a248-e2a49a82ae29.txt,-1.0,-6.0,tb=20,,2.858694986836118e-11
589,binding_0\99abc225-23d9-4463-a248-e2a49a82ae29.txt,-1.0,-6.0,tplus=20,,2.858694986836118e-11
590,binding_0\81f2a0c6-ab8c-4133-9d54-6fc00d31ca7a.txt,-1.0,-6.0,tt=20,,2.8781418915084732e-11
591,binding_0\81f2a0c6-ab8c-4133-9d54-6fc00d31ca7a.txt,-1.0,-6.0,tt=10,,2.8781418915084732e-11
592,binding_0\81f2a0c6-ab8c-4133-9d54-6fc00d31ca7a.txt,-1.0,-6.0,tb=20,,2.8781418915084732e-11
593,binding_0\81f2a0c6-ab8c-4133-9d54-6fc00d31ca7a.txt,-1.0,-6.0,tplus=20,,2.8781418915084732e-11
594,binding_0\feb96117-a9a3-4ebb-93d3-1b2d16023bc8.txt,-1.0,-6.0,tt=20,,2.897588796180827e-11
595,binding_0\feb96117-a9a3-4ebb-93d3-1b2d16023bc8.txt,-1.0,-6.0,tt=10,,2.897588796180827e-11
