,Dir,Filename,W,argt,field,t,zi,zt
627,-1.0,results\2018-02-05T05-27-36.txt,1.7174079150612177e-05,0.0,6.947394993809117e-12,826828000.0,-6.0,-2510036.658859607
628,-1.0,results\2018-02-05T05-29-32.txt,1.732606215194503e-05,0.0,1.3800556429886171e-11,413414000.0,-6.0,-1310128.9019987932
629,-1.0,results\2018-02-05T05-27-36.txt,1.732606215194503e-05,0.0,6.978787532030511e-12,826828000.0,-6.0,-2531268.4432619587
630,-1.0,results\2018-02-05T05-29-32.txt,1.747804515327788e-05,0.0,1.386480312575492e-11,413414000.0,-6.0,-1320694.1037660926
631,-1.0,results\2018-02-05T05-27-36.txt,1.747804515327788e-05,0.0,7.010262959120064e-12,826828000.0,-6.0,-2552507.9981374745
632,-1.0,results\2018-02-05T05-29-35.txt,1.763002815461073e-05,0.0,1.3928374635666628e-11,413414000.0,-6.0,-1313501.794949978
633,-1.0,results\2018-02-05T05-27-36.txt,1.763002815461073e-05,0.0,7.042565708070224e-12,826828000.0,-6.0,-2573755.1393357352
634,-1.0,results\2018-02-05T05-29-35.txt,1.778201115594358e-05,0.0,1.399109621104366e-11,413414000.0,-6.0,-1323928.1428551106
635,-1.0,results\2018-02-05T05-27-36.txt,1.778201115594358e-05,0.0,7.074438152596737e-12,826828000.0,-6.0,-2595009.6883512707
636,-1.0,results\2018-02-05T05-29-35.txt,1.7933994157276432e-05,0.0,1.4054437737021037e-11,413414000.0,-6.0,-1334360.924523795
637,-1.0,results\2018-02-05T05-27-39.txt,1.7933994157276432e-05,0.0,7.10588979376736e-12,826828000.0,-6.0,-2547006.045343217
638,-1.0,results\2018-02-05T05-29-39.txt,1.8085977158609287e-05,0.0,1.4117244852968166e-11,413414000.0,-6.0,-1327077.5961232071
639,-1.0,results\2018-02-05T05-27-39.txt,1.8085977158609287e-05,0.0,7.136929940271503e-12,826828000.0,-6.0,-2567688.89594051
640,-1.0,results\2018-02-05T05-29-39.txt,1.8237960159942136e-05,0.0,1.4179233050306837e-11,413414000.0,-6.0,-1337374.767782768
641,-1.0,results\2018-02-05T05-27-39.txt,1.8237960159942136e-05,0.0,7.167567362553884e-12,826828000.0,-6.0,-2588378.628031144
642,-1.0,results\2018-02-05T05-29-39.txt,1.8389943161274984e-05,0.0,1.4241654356364094e-11,413414000.0,-6.0,-1347677.9516439412
643,-1.0,results\2018-02-05T05-27-39.txt,1.8389943161274984e-05,0.0,7.197947438345719e-12,826828000.0,-6.0,-2609075.0845365296
644,-1.0,results\2018-02-05T05-29-42.txt,1.854192616260784e-05,0.0,1.430374432505975e-11,413414000.0,-6.0,-1340310.6972448044
645,-1.0,results\2018-02-05T05-27-39.txt,1.854192616260784e-05,0.0,7.229468618841277e-12,826828000.0,-6.0,-2629778.1130230417
646,-1.0,results\2018-02-05T05-29-42.txt,1.8693909163940684e-05,0.0,1.4365044483492176e-11,413414000.0,-6.0,-1350481.4268399845
647,-1.0,results\2018-02-05T05-27-39.txt,1.8693909163940684e-05,0.0,7.260590967863113e-12,826828000.0,-6.0,-2650487.5655353367
648,-1.0,results\2018-02-05T05-29-42.txt,1.884589216527354e-05,0.0,1.4426531850229977e-11,413414000.0,-6.0,-1360657.7825496702
649,-1.0,results\2018-02-05T05-27-39.txt,1.884589216527354e-05,0.0,7.291322699700154e-12,826828000.0,-6.0,-2671203.2984366408
650,-1.0,results\2018-02-05T05-29-46.txt,1.899787516660639e-05,0.0,1.4487947949611629e-11,413414000.0,-6.0,-1353213.2624353212
651,-1.0,results\2018-02-05T05-27-43.txt,1.899787516660639e-05,0.0,7.321671855606749e-12,826828000.0,-6.0,-2622417.4350312944
652,-1.0,results\2018-02-05T05-29-46.txt,1.914985816793924e-05,0.0,1.4548601431022491e-11,413414000.0,-6.0,-1363260.23205489
653,-1.0,results\2018-02-05T05-27-43.txt,1.914985816793924e-05,0.0,7.351646446237632e-12,826828000.0,-6.0,-2642590.0512669333
654,-1.0,results\2018-02-05T05-29-46.txt,1.930184116927209e-05,0.0,1.4609141933190216e-11,413414000.0,-6.0,-1373312.4735800405
655,-1.0,results\2018-02-05T05-27-43.txt,1.930184116927209e-05,0.0,7.38125400830078e-12,826828000.0,-6.0,-2662768.52410484
656,-1.0,results\2018-02-05T05-29-46.txt,1.9453824170604944e-05,0.0,1.4669924468087712e-11,413414000.0,-6.0,-1383369.8801242434
657,-1.0,results\2018-02-05T05-27-43.txt,1.9453824170604944e-05,0.0,7.411622770851189e-12,826828000.0,-6.0,-2682952.726335281
658,-1.0,results\2018-02-05T05-29-49.txt,1.9605807171937795e-05,0.0,1.472996993425337e-11,413414000.0,-6.0,-1375722.7791465588
659,-1.0,results\2018-02-05T05-27-43.txt,1.9605807171937795e-05,0.0,7.442084321795235e-12,826828000.0,-6.0,-2703142.534335637
660,-1.0,results\2018-02-05T05-29-49.txt,1.9757790173270647e-05,0.0,1.4789551473638863e-11,413414000.0,-6.0,-1385653.562564207
661,-1.0,results\2018-02-05T05-27-43.txt,1.9757790173270647e-05,0.0,7.472181749764873e-12,826828000.0,-6.0,-2723337.8279473884
662,-1.0,results\2018-02-05T05-29-49.txt,1.9909773174603496e-05,0.0,1.4849737667436523e-11,413414000.0,-6.0,-1395589.1939557756
663,-1.0,results\2018-02-05T05-27-46.txt,1.9909773174603496e-05,0.0,7.501922016914066e-12,826828000.0,-6.0,-2674433.1553657977
664,-1.0,results\2018-02-05T05-29-52.txt,2.0061756175936347e-05,0.0,1.490921062130123e-11,413414000.0,-6.0,-1387880.169137408
665,-1.0,results\2018-02-05T05-27-46.txt,2.0061756175936347e-05,0.0,7.531312166932896e-12,826828000.0,-6.0,-2694112.2187761795
666,-1.0,results\2018-02-05T05-29-52.txt,2.02137391772692e-05,0.0,1.4967984174652705e-11,413414000.0,-6.0,-1397692.0911382274
667,-1.0,results\2018-02-05T05-27-46.txt,2.02137391772692e-05,0.0,7.56035900686175e-12,826828000.0,-6.0,-2713796.4130846923
668,-1.0,results\2018-02-05T05-29-52.txt,2.036572217860205e-05,0.0,1.5027446303952235e-11,413414000.0,-6.0,-1407508.5691540262
669,-1.0,results\2018-02-05T05-27-46.txt,2.036572217860205e-05,0.0,7.589321263328289e-12,826828000.0,-6.0,-2733485.631332883
670,-1.0,results\2018-02-05T05-29-56.txt,2.0517705179934906e-05,0.0,1.5086379694888364e-11,413414000.0,-6.0,-1399743.0296603409
671,-1.0,results\2018-02-05T05-27-46.txt,2.0517705179934906e-05,0.0,7.619198524370587e-12,826828000.0,-6.0,-2753179.769461324
672,-1.0,results\2018-02-05T05-29-56.txt,2.0669688181267748e-05,0.0,1.5144635804824495e-11,413414000.0,-6.0,-1409438.6266327018
673,-1.0,results\2018-02-05T05-27-46.txt,2.0669688181267748e-05,0.0,7.648734662327097e-12,826828000.0,-6.0,-2772878.726213893
674,-1.0,results\2018-02-05T05-29-56.txt,2.0821671182600603e-05,0.0,1.5203104977882698e-11,413414000.0,-6.0,-1419138.5103470485
675,-1.0,results\2018-02-05T05-27-46.txt,2.0821671182600603e-05,0.0,7.677935958650626e-12,826828000.0,-6.0,-2792582.4030457446
676,-1.0,results\2018-02-05T05-29-56.txt,2.0973654183933455e-05,0.0,1.526152988362144e-11,413414000.0,-6.0,-1428842.599018509
677,-1.0,results\2018-02-05T05-27-49.txt,2.0973654183933455e-05,0.0,7.706808926923234e-12,826828000.0,-6.0,-2743135.840354656
678,-1.0,results\2018-02-05T05-29-59.txt,2.112563718526631e-05,0.0,1.5319297616723027e-11,413414000.0,-6.0,-1420903.2834047074
679,-1.0,results\2018-02-05T05-27-49.txt,2.112563718526631e-05,0.0,7.735359263664257e-12,826828000.0,-6.0,-2762348.0964792557
680,-1.0,results\2018-02-05T05-29-59.txt,2.1277620186599162e-05,0.0,1.5376764857366788e-11,413414000.0,-6.0,-1430489.0690172769
681,-1.0,results\2018-02-05T05-27-49.txt,2.1277620186599162e-05,0.0,7.763593286164038e-12,826828000.0,-6.0,-2781564.781600447
682,-1.0,results\2018-02-05T05-29-59.txt,2.1429603187932007e-05,0.0,1.543470943182842e-11,413414000.0,-6.0,-1440078.8169724287
683,-1.0,results\2018-02-05T05-27-49.txt,2.1429603187932007e-05,0.0,7.792172202128542e-12,826828000.0,-6.0,-2800785.8075244543
684,-1.0,results\2018-02-05T05-30-02.txt,2.158158618926486e-05,0.0,1.54920166147027e-11,413414000.0,-6.0,-1432095.743523369
685,-1.0,results\2018-02-05T05-27-49.txt,2.158158618926486e-05,0.0,7.82120994097926e-12,826828000.0,-6.0,-2820011.08834471
686,-1.0,results\2018-02-05T05-30-02.txt,2.173356919059771e-05,0.0,1.5548697427324588e-11,413414000.0,-6.0,-1441569.8645445213
687,-1.0,results\2018-02-05T05-27-49.txt,2.173356919059771e-05,0.0,7.849932836872328e-12,826828000.0,-6.0,-2839240.540369463
688,-1.0,results\2018-02-05T05-30-02.txt,2.188555219193056e-05,0.0,1.56059643152408e-11,413414000.0,-6.0,-1451047.7233934696
689,-1.0,results\2018-02-05T05-27-52.txt,2.188555219193056e-05,0.0,7.87834632269206e-12,826828000.0,-6.0,-2789834.710888626
690,-1.0,results\2018-02-05T05-30-06.txt,2.2037535193263414e-05,0.0,1.5662836263438872e-11,413414000.0,-6.0,-1443025.276746721
691,-1.0,results\2018-02-05T05-27-52.txt,2.2037535193263414e-05,0.0,7.906455813871513e-12,826828000.0,-6.0,-2808596.064290645
692,-1.0,results\2018-02-05T05-30-06.txt,2.2189518194596266e-05,0.0,1.5719099466765892e-11,413414000.0,-6.0,-1452390.1044728325
693,-1.0,results\2018-02-05T05-27-52.txt,2.2189518194596266e-05,0.0,7.934266902957082e-12,826828000.0,-6.0,-2827361.341562881
694,-1.0,results\2018-02-05T05-30-06.txt,2.2341501195929114e-05,0.0,1.5775336532682163e-11,413414000.0,-6.0,-1461758.4619739389
695,-1.0,results\2018-02-05T05-27-52.txt,2.2341501195929114e-05,0.0,7.961784675489354e-12,826828000.0,-6.0,-2846130.4674825594
696,-1.0,results\2018-02-05T05-30-06.txt,2.249348419726197e-05,0.0,1.5831797241126114e-11,413414000.0,-6.0,-1471130.285696468
697,-1.0,results\2018-02-05T05-27-52.txt,2.249348419726197e-05,0.0,7.989805123674564e-12,826828000.0,-6.0,-2864903.3687072764
698,-1.0,results\2018-02-05T05-30-09.txt,2.2645467198594808e-05,0.0,1.5887665981465574e-11,413414000.0,-6.0,-1462958.603972341
699,-1.0,results\2018-02-05T05-27-52.txt,2.2645467198594808e-05,0.0,8.01810184070851e-12,826828000.0,-6.0,-2883679.9737175656
700,-1.0,results\2018-02-05T05-30-09.txt,2.279745019992767e-05,0.0,1.5942952848956436e-11,413414000.0,-6.0,-1472219.7849139015
701,-1.0,results\2018-02-05T05-27-52.txt,2.279745019992767e-05,0.0,8.046106144391926e-12,826828000.0,-6.0,-2902460.2127615167
702,-1.0,results\2018-02-05T05-30-09.txt,2.2949433201260518e-05,0.0,1.5998937738589676e-11,413414000.0,-6.0,-1481484.2435077766
703,-1.0,results\2018-02-05T05-27-56.txt,2.2949433201260518e-05,0.0,8.073823092445409e-12,826828000.0,-6.0,-2852697.661947053
704,-1.0,results\2018-02-05T05-30-13.txt,2.310141620259337e-05,0.0,1.6054433486264772e-11,413414000.0,-6.0,-1473283.8044827343
705,-1.0,results\2018-02-05T05-27-56.txt,2.310141620259337e-05,0.0,8.101257483442166e-12,826828000.0,-6.0,-2871031.40344037
706,-1.0,results\2018-02-05T05-30-13.txt,2.3253399203926225e-05,0.0,1.610936271540072e-11,413414000.0,-6.0,-1482440.0717307904
707,-1.0,results\2018-02-05T05-27-56.txt,2.3253399203926225e-05,0.0,8.128414217204e-12,826828000.0,-6.0,-2889368.57271766
708,-1.0,results\2018-02-05T05-30-13.txt,2.340538220525908e-05,0.0,1.616429378437185e-11,413414000.0,-6.0,-1491599.4413609118
709,-1.0,results\2018-02-05T05-27-56.txt,2.340538220525908e-05,0.0,8.155297863250003e-12,826828000.0,-6.0,-2907709.1067971946
710,-1.0,results\2018-02-05T05-30-13.txt,2.3557365206591925e-05,0.0,1.6219436669841623e-11,413414000.0,-6.0,-1500761.8596398016
711,-1.0,results\2018-02-05T05-27-56.txt,2.3557365206591925e-05,0.0,8.182607780223264e-12,826828000.0,-6.0,-2926052.944208205
712,-1.0,results\2018-02-05T05-30-16.txt,2.370934820792477e-05,0.0,1.6274027586356523e-11,413414000.0,-6.0,-1492427.3472129118
713,-1.0,results\2018-02-05T05-27-56.txt,2.370934820792477e-05,0.0,8.210246633909953e-12,826828000.0,-6.0,-2944400.0249465173
714,-1.0,results\2018-02-05T05-30-16.txt,2.3861331209257626e-05,0.0,1.6328076127013746e-11,413414000.0,-6.0,-1501483.842158871
715,-1.0,results\2018-02-05T05-27-56.txt,2.3861331209257626e-05,0.0,8.237613089373436e-12,826828000.0,-6.0,-2962750.290431738
716,-1.0,results\2018-02-05T05-30-16.txt,2.4013314210590477e-05,0.0,1.638270783304759e-11,413414000.0,-6.0,-1510543.2262954854
717,-1.0,results\2018-02-05T05-27-56.txt,2.4013314210590477e-05,0.0,8.264711455363672e-12,826828000.0,-6.0,-2981103.6834658873
718,-1.0,results\2018-02-05T05-30-19.txt,2.416529721192333e-05,0.0,1.6436978736737257e-11,413414000.0,-6.0,-1502189.298530906
719,-1.0,results\2018-02-05T05-27-59.txt,2.416529721192333e-05,0.0,8.291546165488862e-12,826828000.0,-6.0,-2930641.4887084835
720,-1.0,results\2018-02-05T05-30-19.txt,2.431728021325618e-05,0.0,1.649072031592299e-11,413414000.0,-6.0,-1511145.0725778553
721,-1.0,results\2018-02-05T05-27-59.txt,2.431728021325618e-05,0.0,8.3181211375497e-12,826828000.0,-6.0,-2948568.4651983613
722,-1.0,results\2018-02-05T05-30-19.txt,2.446926321458903e-05,0.0,1.6544277510931708e-11,413414000.0,-6.0,-1520103.587187099
723,-1.0,results\2018-02-05T05-27-59.txt,2.446926321458903e-05,0.0,8.344440810784797e-12,826828000.0,-6.0,-2966498.4000112475
724,-1.0,results\2018-02-05T05-30-19.txt,2.462124621592188e-05,0.0,1.659824551300003e-11,413414000.0,-6.0,-1529064.7966407975
725,-1.0,results\2018-02-05T05-27-59.txt,2.462124621592188e-05,0.0,8.370907145755472e-12,826828000.0,-6.0,-2984431.241253612
726,-1.0,results\2018-02-05T05-30-22.txt,2.477322921725473e-05,0.0,1.665169676674215e-11,413414000.0,-6.0,-1520590.4394176288
727,-1.0,results\2018-02-05T05-27-59.txt,2.477322921725473e-05,0.0,8.397960137064962e-12,826828000.0,-6.0,-3002366.93822212
728,-1.0,results\2018-02-05T05-30-22.txt,2.4925212218587585e-05,0.0,1.6704639777344716e-11,413414000.0,-6.0,-1529450.1891759762
729,-1.0,results\2018-02-05T05-27-59.txt,2.4925212218587585e-05,0.0,8.424758044008237e-12,826828000.0,-6.0,-3020305.4413701887
730,-1.0,results\2018-02-05T05-30-22.txt,2.5077195219920433e-05,0.0,1.6757855359704457e-11,413414000.0,-6.0,-1538312.4980819009
731,-1.0,results\2018-02-05T05-27-59.txt,2.5077195219920433e-05,0.0,8.451304725272926e-12,826828000.0,-6.0,-3038246.702275638
732,-1.0,results\2018-02-05T05-30-22.txt,2.5229178221253285e-05,0.0,1.681103204357165e-11,413414000.0,-6.0,-1547177.3243207296
733,-1.0,results\2018-02-05T05-28-02.txt,2.5229178221253285e-05,0.0,8.477604182276674e-12,826828000.0,-6.0,-2987609.5972243208
734,-1.0,results\2018-02-05T05-30-26.txt,2.5381161222586137e-05,0.0,1.6863711993719826e-11,413414000.0,-6.0,-1538589.9763603176
735,-1.0,results\2018-02-05T05-28-02.txt,2.5381161222586137e-05,0.0,8.503660173453431e-12,826828000.0,-6.0,-3005143.3614032688
736,-1.0,results\2018-02-05T05-30-26.txt,2.5533144223918992e-05,0.0,1.6915903061300185e-11,413414000.0,-6.0,-1547355.4399218254
737,-1.0,results\2018-02-05T05-28-02.txt,2.5533144223918992e-05,0.0,8.529476404858531e-12,826828000.0,-6.0,-3022679.7400085907
738,-1.0,results\2018-02-05T05-30-26.txt,2.568512722525184e-05,0.0,1.6968751670288526e-11,413414000.0,-6.0,-1556123.2966916128
739,-1.0,results\2018-02-05T05-28-02.txt,2.568512722525184e-05,0.0,8.555056675885142e-12,826828000.0,-6.0,-3040218.688938916
740,-1.0,results\2018-02-05T05-30-29.txt,2.583711022658469e-05,0.0,1.7021182783482364e-11,413414000.0,-6.0,-1547529.604838099
741,-1.0,results\2018-02-05T05-28-02.txt,2.583711022658469e-05,0.0,8.581511781167369e-12,826828000.0,-6.0,-3057760.1650665607
742,-1.0,results\2018-02-05T05-30-29.txt,2.598909322791754e-05,0.0,1.7073135768152044e-11,413414000.0,-6.0,-1556200.2207865869
743,-1.0,results\2018-02-05T05-28-02.txt,2.598909322791754e-05,0.0,8.607800812867168e-12,826828000.0,-6.0,-3075304.1262111627
744,-1.0,results\2018-02-05T05-30-29.txt,2.6141076229250393e-05,0.0,1.712487969126474e-11,413414000.0,-6.0,-1564873.1137837945
745,-1.0,results\2018-02-05T05-28-02.txt,2.6141076229250393e-05,0.0,8.633853808975196e-12,826828000.0,-6.0,-3092850.531114145
746,-1.0,results\2018-02-05T05-30-29.txt,2.6293059230583244e-05,0.0,1.7177075074959082e-11,413414000.0,-6.0,-1573548.247929318
747,-1.0,results\2018-02-05T05-28-06.txt,2.6293059230583244e-05,0.0,8.659674074256065e-12,826828000.0,-6.0,-3042104.131968945
748,-1.0,results\2018-02-05T05-30-32.txt,2.6445042231916096e-05,0.0,1.7228802823290807e-11,413414000.0,-6.0,-1564853.166965044
749,-1.0,results\2018-02-05T05-28-06.txt,2.6445042231916096e-05,0.0,8.685265225267915e-12,826828000.0,-6.0,-3059260.7621973604
750,-1.0,results\2018-02-05T05-30-32.txt,2.6597025233248945e-05,0.0,1.728007017555257e-11,413414000.0,-6.0,-1573433.0454566875
751,-1.0,results\2018-02-05T05-28-06.txt,2.6597025233248945e-05,0.0,8.710630572601407e-12,826828000.0,-6.0,-3076419.714001961
752,-1.0,results\2018-02-05T05-30-32.txt,2.67490082345818e-05,0.0,1.733141109290389e-11,413414000.0,-6.0,-1582015.058506386
753,-1.0,results\2018-02-05T05-28-06.txt,2.67490082345818e-05,0.0,8.735773313512955e-12,826828000.0,-6.0,-3093580.949671293
754,-1.0,results\2018-02-05T05-30-32.txt,2.690099123591465e-05,0.0,1.738292579157582e-11,413414000.0,-6.0,-1590599.173118859
755,-1.0,results\2018-02-05T05-28-06.txt,2.690099123591465e-05,0.0,8.761133445002927e-12,826828000.0,-6.0,-3110744.432296438
756,-1.0,results\2018-02-05T05-30-36.txt,2.70529742372475e-05,0.0,1.743398951393506e-11,413414000.0,-6.0,-1581809.1041959447
757,-1.0,results\2018-02-05T05-28-06.txt,2.70529742372475e-05,0.0,8.786965794834991e-12,826828000.0,-6.0,-3127910.125750052
758,-1.0,results\2018-02-05T05-30-36.txt,2.720495723858035e-05,0.0,1.74846087760632e-11,413414000.0,-6.0,-1590299.897303834
759,-1.0,results\2018-02-05T05-28-06.txt,2.720495723858035e-05,0.0,8.812575312808937e-12,826828000.0,-6.0,-3145077.9946660213
760,-1.0,results\2018-02-05T05-30-36.txt,2.73569402399132e-05,0.0,1.7535524627028146e-11,413414000.0,-6.0,-1598792.6939987226
761,-1.0,results\2018-02-05T05-28-06.txt,2.73569402399132e-05,0.0,8.837965259861072e-12,826828000.0,-6.0,-3162248.0044197827
762,-1.0,results\2018-02-05T05-30-36.txt,2.7508923241246052e-05,0.0,1.758639584290251e-11,413414000.0,-6.0,-1607287.463905667
763,-1.0,results\2018-02-05T05-28-09.txt,2.7508923241246052e-05,0.0,8.863138767344591e-12,826828000.0,-6.0,-3111074.6933276774
764,-1.0,results\2018-02-05T05-30-39.txt,2.766090624257891e-05,0.0,1.7636831792950583e-11,413414000.0,-6.0,-1598408.478422605
765,-1.0,results\2018-02-05T05-28-09.txt,2.766090624257891e-05,0.0,8.88809885748632e-12,826828000.0,-6.0,-3127871.4759606975
766,-1.0,results\2018-02-05T05-30-39.txt,2.7812889243911766e-05,0.0,1.7686838784131674e-11,413414000.0,-6.0,-1606811.8107755762
767,-1.0,results\2018-02-05T05-28-09.txt,2.7812889243911766e-05,0.0,8.912848529176518e-12,826828000.0,-6.0,-3144670.296845712
768,-1.0,results\2018-02-05T05-30-39.txt,2.796487224524461e-05,0.0,1.773730835346199e-11,413414000.0,-6.0,-1615217.02613534
769,-1.0,results\2018-02-05T05-28-09.txt,2.796487224524461e-05,0.0,8.937390724363357e-12,826828000.0,-6.0,-3161471.1242158567
770,-1.0,results\2018-02-05T05-30-39.txt,2.8116855246577446e-05,0.0,1.7787570945405563e-11,413414000.0,-6.0,-1623624.0964949832
771,-1.0,results\2018-02-05T05-28-09.txt,2.8116855246577446e-05,0.0,8.962447276842844e-12,826828000.0,-6.0,-3178273.9269535462
772,-1.0,results\2018-02-05T05-30-42.txt,2.8268838247910308e-05,0.0,1.7837412866749872e-11,413414000.0,-6.0,-1614661.9539700984
773,-1.0,results\2018-02-05T05-28-09.txt,2.8268838247910308e-05,0.0,8.987657532036087e-12,826828000.0,-6.0,-3195078.674574162
774,-1.0,results\2018-02-05T05-30-42.txt,2.842082124924316e-05,0.0,1.788683989424898e-11,413414000.0,-6.0,-1622979.4214600413
775,-1.0,results\2018-02-05T05-28-09.txt,2.842082124924316e-05,0.0,9.012659853412269e-12,826828000.0,-6.0,-3211885.3372102208
776,-1.0,results\2018-02-05T05-30-42.txt,2.8572804250576008e-05,0.0,1.7936843334534595e-11,413414000.0,-6.0,-1631298.6607674162
777,-1.0,results\2018-02-05T05-28-09.txt,2.8572804250576008e-05,0.0,9.037457050602154e-12,826828000.0,-6.0,-3228693.8855960164
778,-1.0,results\2018-02-05T05-30-42.txt,2.8724787251908863e-05,0.0,1.7986529345234495e-11,413414000.0,-6.0,-1639619.6460293257
779,-1.0,results\2018-02-05T05-28-12.txt,2.8724787251908863e-05,0.0,9.062052065802757e-12,826828000.0,-6.0,-3177175.9928964837
780,-1.0,results\2018-02-05T05-30-45.txt,2.887677025324171e-05,0.0,1.803580862495769e-11,413414000.0,-6.0,-1630579.8109972598
781,-1.0,results\2018-02-05T05-28-12.txt,2.887677025324171e-05,0.0,9.086447467616579e-12,826828000.0,-6.0,-3193626.863530761
782,-1.0,results\2018-02-05T05-30-45.txt,2.9028753254574574e-05,0.0,1.808468618489532e-11,413414000.0,-6.0,-1638812.9798255132
783,-1.0,results\2018-02-05T05-28-12.txt,2.9028753254574574e-05,0.0,9.11064605582782e-12,826828000.0,-6.0,-3210079.5331670074
784,-1.0,results\2018-02-05T05-30-45.txt,2.918073625590741e-05,0.0,1.81342047176802e-11,413414000.0,-6.0,-1647047.8177848146
785,-1.0,results\2018-02-05T05-28-12.txt,2.918073625590741e-05,0.0,9.134650487480694e-12,826828000.0,-6.0,-3226533.9748617923
786,-1.0,results\2018-02-05T05-30-49.txt,2.933271925724027e-05,0.0,1.8183344245945237e-11,413414000.0,-6.0,-1638023.1496457884
787,-1.0,results\2018-02-05T05-28-12.txt,2.933271925724027e-05,0.0,9.159265111530986e-12,826828000.0,-6.0,-3242990.162201358
788,-1.0,results\2018-02-05T05-30-49.txt,2.948470225857312e-05,0.0,1.8232089757152115e-11,413414000.0,-6.0,-1646171.958930196
789,-1.0,results\2018-02-05T05-28-12.txt,2.948470225857312e-05,0.0,9.183917386793797e-12,826828000.0,-6.0,-3259448.0692888056
790,-1.0,results\2018-02-05T05-30-49.txt,2.963668525990597e-05,0.0,1.8280454215464e-11,413414000.0,-6.0,-1654322.3649380438
791,-1.0,results\2018-02-05T05-28-12.txt,2.963668525990597e-05,0.0,9.208374788318018e-12,826828000.0,-6.0,-3275907.670731652
792,-1.0,results\2018-02-05T05-30-49.txt,2.978866826123882e-05,0.0,1.8329462286379275e-11,413414000.0,-6.0,-1662474.3451035437
793,-1.0,results\2018-02-05T05-28-12.txt,2.978866826123882e-05,0.0,9.23263995229736e-12,826828000.0,-6.0,-3292368.941629738
794,-1.0,results\2018-02-05T05-30-52.txt,2.9940651262571668e-05,0.0,1.8378083148856755e-11,413414000.0,-6.0,-1653380.3086909838
795,-1.0,results\2018-02-05T05-28-16.txt,2.9940651262571668e-05,0.0,9.25671546362346e-12,826828000.0,-6.0,-3240579.7701250045
796,-1.0,results\2018-02-05T05-30-52.txt,3.0092634263904523e-05,0.0,1.8426322528720278e-11,413414000.0,-6.0,-1661447.9498142474
797,-1.0,results\2018-02-05T05-28-16.txt,3.0092634263904523e-05,0.0,9.280603734782457e-12,826828000.0,-6.0,-3256697.987310587
798,-1.0,results\2018-02-05T05-30-52.txt,3.024461726523737e-05,0.0,1.8474184993266072e-11,413414000.0,-6.0,-1669517.0980511704
799,-1.0,results\2018-02-05T05-28-16.txt,3.024461726523737e-05,0.0,9.304307039541032e-12,826828000.0,-6.0,-3272817.8001123983
800,-1.0,results\2018-02-05T05-30-52.txt,3.0396600266570226e-05,0.0,1.8522680513710193e-11,413414000.0,-6.0,-1677587.732480994
801,-1.0,results\2018-02-05T05-28-16.txt,3.0396600266570226e-05,0.0,9.327828057427058e-12,826828000.0,-6.0,-3288939.185532617
